panel_id,run_id,split,epoch_index,completed_epochs,accuracy_percent,raw_sha256,source_pointer
cau1,RUN-4945843,train,80,81,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/80
cau1,RUN-4945843,train,81,82,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/81
cau1,RUN-4945843,train,82,83,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/82
cau1,RUN-4945843,train,83,84,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/83
cau1,RUN-4945843,train,84,85,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/84
cau1,RUN-4945843,train,85,86,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/85
cau1,RUN-4945843,train,86,87,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/86
cau1,RUN-4945843,train,87,88,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/87
cau1,RUN-4945843,train,88,89,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/88
cau1,RUN-4945843,train,89,90,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/89
cau1,RUN-4945843,train,90,91,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/90
cau1,RUN-4945843,train,91,92,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/91
cau1,RUN-4945843,train,92,93,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/92
cau1,RUN-4945843,train,93,94,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/93
cau1,RUN-4945843,train,94,95,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/94
cau1,RUN-4945843,train,95,96,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/95
cau1,RUN-4945843,train,96,97,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/96
cau1,RUN-4945843,train,97,98,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/97
cau1,RUN-4945843,train,98,99,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/98
cau1,RUN-4945843,train,99,100,100.0,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,/panels/cau1/cells/3/runs/2/train_curve/99
cau1,RUN-4945790,test,0,1,54.97,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/0
cau1,RUN-4945790,test,1,2,72.33,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/1
cau1,RUN-4945790,test,2,3,75.37,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/2
cau1,RUN-4945790,test,3,4,79.86,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/3
cau1,RUN-4945790,test,4,5,76.3,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/4
cau1,RUN-4945790,test,5,6,80.0,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/5
cau1,RUN-4945790,test,6,7,73.64,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/6
cau1,RUN-4945790,test,7,8,79.08,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/7
cau1,RUN-4945790,test,8,9,77.14,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/8
cau1,RUN-4945790,test,9,10,81.16,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/9
cau1,RUN-4945790,test,10,11,76.71,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/10
cau1,RUN-4945790,test,11,12,80.54,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/11
cau1,RUN-4945790,test,12,13,79.5,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/12
cau1,RUN-4945790,test,13,14,80.98,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/13
cau1,RUN-4945790,test,14,15,80.29,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/14
cau1,RUN-4945790,test,15,16,80.34,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/15
cau1,RUN-4945790,test,16,17,82.47,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/16
cau1,RUN-4945790,test,17,18,75.08,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/17
cau1,RUN-4945790,test,18,19,78.97,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/18
cau1,RUN-4945790,test,19,20,79.74,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/19
cau1,RUN-4945790,test,20,21,80.91,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/20
cau1,RUN-4945790,test,21,22,79.41,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/21
cau1,RUN-4945790,test,22,23,77.25,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/22
cau1,RUN-4945790,test,23,24,80.34,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/23
cau1,RUN-4945790,test,24,25,81.28,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/24
cau1,RUN-4945790,test,25,26,79.02,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/25
cau1,RUN-4945790,test,26,27,77.24,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/26
cau1,RUN-4945790,test,27,28,81.0,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/27
cau1,RUN-4945790,test,28,29,81.01,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/28
cau1,RUN-4945790,test,29,30,79.25,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/29
cau1,RUN-4945790,test,30,31,78.89,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/30
cau1,RUN-4945790,test,31,32,79.8,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/31
cau1,RUN-4945790,test,32,33,79.93,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/32
cau1,RUN-4945790,test,33,34,81.79,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/33
cau1,RUN-4945790,test,34,35,78.78,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/34
cau1,RUN-4945790,test,35,36,82.81,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/35
cau1,RUN-4945790,test,36,37,81.01,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/36
cau1,RUN-4945790,test,37,38,75.22,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/37
cau1,RUN-4945790,test,38,39,81.4,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/38
cau1,RUN-4945790,test,39,40,78.52,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/39
cau1,RUN-4945790,test,40,41,81.15,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/40
cau1,RUN-4945790,test,41,42,80.74,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/41
cau1,RUN-4945790,test,42,43,82.5,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/42
cau1,RUN-4945790,test,43,44,79.42,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/43
cau1,RUN-4945790,test,44,45,81.78,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/44
cau1,RUN-4945790,test,45,46,82.98,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/45
cau1,RUN-4945790,test,46,47,80.79,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/46
cau1,RUN-4945790,test,47,48,81.75,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/47
cau1,RUN-4945790,test,48,49,83.22,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/48
cau1,RUN-4945790,test,49,50,81.77,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/49
cau1,RUN-4945790,test,50,51,81.03,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/50
cau1,RUN-4945790,test,51,52,83.47,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/51
cau1,RUN-4945790,test,52,53,80.44,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/52
cau1,RUN-4945790,test,53,54,81.63,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/53
cau1,RUN-4945790,test,54,55,83.21,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/54
cau1,RUN-4945790,test,55,56,83.16,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/55
cau1,RUN-4945790,test,56,57,83.21,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/56
cau1,RUN-4945790,test,57,58,84.28,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/57
cau1,RUN-4945790,test,58,59,83.22,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/58
cau1,RUN-4945790,test,59,60,82.03,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/59
cau1,RUN-4945790,test,60,61,83.97,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/60
cau1,RUN-4945790,test,61,62,84.45,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/61
cau1,RUN-4945790,test,62,63,84.1,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/62
cau1,RUN-4945790,test,63,64,85.1,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/63
cau1,RUN-4945790,test,64,65,84.1,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/64
cau1,RUN-4945790,test,65,66,84.58,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/65
cau1,RUN-4945790,test,66,67,86.47,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/66
cau1,RUN-4945790,test,67,68,86.93,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/67
cau1,RUN-4945790,test,68,69,87.7,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/68
cau1,RUN-4945790,test,69,70,88.5,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/69
cau1,RUN-4945790,test,70,71,88.73,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/70
cau1,RUN-4945790,test,71,72,88.78,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/71
cau1,RUN-4945790,test,72,73,88.99,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/72
cau1,RUN-4945790,test,73,74,89.05,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/73
cau1,RUN-4945790,test,74,75,88.95,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/74
cau1,RUN-4945790,test,75,76,89.16,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/75
cau1,RUN-4945790,test,76,77,88.97,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/76
cau1,RUN-4945790,test,77,78,89.19,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/77
cau1,RUN-4945790,test,78,79,89.09,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/78
cau1,RUN-4945790,test,79,80,89.17,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/79
cau1,RUN-4945790,test,80,81,89.25,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/80
cau1,RUN-4945790,test,81,82,89.34,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/81
cau1,RUN-4945790,test,82,83,89.37,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/82
cau1,RUN-4945790,test,83,84,89.23,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/83
cau1,RUN-4945790,test,84,85,89.2,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/84
cau1,RUN-4945790,test,85,86,89.3,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/85
cau1,RUN-4945790,test,86,87,89.25,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/86
cau1,RUN-4945790,test,87,88,89.3,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/87
cau1,RUN-4945790,test,88,89,89.23,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/88
cau1,RUN-4945790,test,89,90,89.16,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/89
cau1,RUN-4945790,test,90,91,89.15,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/90
cau1,RUN-4945790,test,91,92,89.17,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/91
cau1,RUN-4945790,test,92,93,89.22,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/92
cau1,RUN-4945790,test,93,94,89.18,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/93
cau1,RUN-4945790,test,94,95,89.21,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/94
cau1,RUN-4945790,test,95,96,89.28,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/95
cau1,RUN-4945790,test,96,97,89.2,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/96
cau1,RUN-4945790,test,97,98,89.18,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/97
cau1,RUN-4945790,test,98,99,89.22,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/98
cau1,RUN-4945790,test,99,100,89.2,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/test_curve/99
cau1,RUN-4945790,train,0,1,47.75,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/0
cau1,RUN-4945790,train,1,2,68.82,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/1
cau1,RUN-4945790,train,2,3,77.17,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/2
cau1,RUN-4945790,train,3,4,81.87,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/3
cau1,RUN-4945790,train,4,5,84.59,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/4
cau1,RUN-4945790,train,5,6,86.23,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/5
cau1,RUN-4945790,train,6,7,87.55,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/6
cau1,RUN-4945790,train,7,8,88.02,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/7
cau1,RUN-4945790,train,8,9,88.67,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/8
cau1,RUN-4945790,train,9,10,89.44,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/9
cau1,RUN-4945790,train,10,11,89.8,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/10
cau1,RUN-4945790,train,11,12,90.14,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/11
cau1,RUN-4945790,train,12,13,90.93,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/12
cau1,RUN-4945790,train,13,14,91.2,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/13
cau1,RUN-4945790,train,14,15,91.36,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/14
cau1,RUN-4945790,train,15,16,91.63,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/15
cau1,RUN-4945790,train,16,17,91.85,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/16
cau1,RUN-4945790,train,17,18,92.05,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/17
cau1,RUN-4945790,train,18,19,92.16,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/18
cau1,RUN-4945790,train,19,20,92.65,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/19
cau1,RUN-4945790,train,20,21,92.6,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/20
cau1,RUN-4945790,train,21,22,93.04,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/21
cau1,RUN-4945790,train,22,23,93.03,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/22
cau1,RUN-4945790,train,23,24,93.21,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/23
cau1,RUN-4945790,train,24,25,93.28,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/24
cau1,RUN-4945790,train,25,26,93.37,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/25
cau1,RUN-4945790,train,26,27,93.26,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/26
cau1,RUN-4945790,train,27,28,93.99,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/27
cau1,RUN-4945790,train,28,29,93.64,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/28
cau1,RUN-4945790,train,29,30,94.07,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/29
cau1,RUN-4945790,train,30,31,94.15,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/30
cau1,RUN-4945790,train,31,32,94.31,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/31
cau1,RUN-4945790,train,32,33,94.28,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/32
cau1,RUN-4945790,train,33,34,94.54,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/33
cau1,RUN-4945790,train,34,35,94.73,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/34
cau1,RUN-4945790,train,35,36,95.03,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,/panels/cau1/cells/4/runs/0/train_curve/35
