measurement_id,run_id,metric,split,units,value,start_epoch_index,end_epoch_index_exclusive,window_records,window_basis,actual_epochs_parsed,terminal_window,job_id,seed,raw_sha256,raw_paths,source_fields,source_pointers,contexts,panels
MEAS-6ca77986d411a92e,RUN-4700387,plateau5,test,accuracy_percent,92.578,75,80,5,explicit cell window_end_epoch,100,False,4700387,3,998b035a0ed807f2c43b9ad09455174ed2647db803688a64f0491be03324f171,"[""archive/Account1/runs/rs-lay-1e4-s3-4700387.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/layerwise/runs/3/plateau5""]","[""OCC-70dbc20ff74cadcb""]","[""horizon_reversal""]"
MEAS-d946524010be4aa4,RUN-4700391,plateau5,test,accuracy_percent,92.388,75,80,5,explicit cell window_end_epoch,100,False,4700391,4,5f8ce8481df49a02f11184a6f2f675878f0904dc89f22b3a9b5d9728ee595d67,"[""archive/Account1/runs/rs-lay-1e4-s4-4700391.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/layerwise/runs/4/plateau5""]","[""OCC-70dbc20ff74cadcb""]","[""horizon_reversal""]"
MEAS-2d4a877f632f6b44,RUN-4700405,plateau5,test,accuracy_percent,92.284,75,80,5,explicit cell window_end_epoch,100,False,4700405,0,068e0b70749f4517923115bbf52a389caa8d31ed4ef0553f48eabc8a99041e10,"[""archive/Account1/runs/rs-node-3e4-s0-4700405.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/nodewise/runs/0/plateau5""]","[""OCC-d4c167ffe64f0db8""]","[""horizon_reversal""]"
MEAS-400baa27fc8f4bff,RUN-4704495,plateau5,test,accuracy_percent,92.494,75,80,5,explicit cell window_end_epoch,100,False,4704495,1,6f084523c5e4ed21b9c85ce65225d64d6417d128fc32a91789596b7777a3a325,"[""archive/Account1/runs/hz9-node-3e4-s1-4704495.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/nodewise/runs/1/plateau5""]","[""OCC-d4c167ffe64f0db8""]","[""horizon_reversal""]"
MEAS-1928f4717a4644f4,RUN-4704496,plateau5,test,accuracy_percent,91.84,75,80,5,explicit cell window_end_epoch,100,False,4704496,2,343c3f45b2ba3c1fbfb10272fa431446611aa1b3c4420d4d60f8541c87dc833b,"[""archive/Account1/runs/hz9-node-3e4-s2-4704496.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/nodewise/runs/2/plateau5""]","[""OCC-d4c167ffe64f0db8""]","[""horizon_reversal""]"
MEAS-d920ef9781cf1da0,RUN-4704497,plateau5,test,accuracy_percent,91.964,75,80,5,explicit cell window_end_epoch,100,False,4704497,3,34a2405fca4350f6ac292ac9cbcff18e2cbb26f7e118c08bd7701a4e20becc57,"[""archive/Account1/runs/hz9-node-3e4-s3-4704497.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/nodewise/runs/3/plateau5""]","[""OCC-d4c167ffe64f0db8""]","[""horizon_reversal""]"
MEAS-664b60ca7243fc42,RUN-4704498,plateau5,test,accuracy_percent,91.97200000000001,75,80,5,explicit cell window_end_epoch,100,False,4704498,4,19e94fe99ecffc4f23e934e516ca34151da0306a02a85ced57d3b8cd8c38993d,"[""archive/Account1/runs/hz9-node-3e4-s4-4704498.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/7/cells/nodewise/runs/4/plateau5""]","[""OCC-d4c167ffe64f0db8""]","[""horizon_reversal""]"
MEAS-0020e9354fdd7c26,RUN-4704499,plateau5,test,accuracy_percent,92.92,85,90,5,explicit cell window_end_epoch,100,False,4704499,0,b395cf673e2b0a403b33c0f80df3d53403e1b43e604524fede9622e8be103d68,"[""archive/Account1/runs/hz9-lay-1e4-s0-4704499.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/layerwise/runs/0/plateau5""]","[""OCC-344cdfd9ce9c7623""]","[""horizon_reversal""]"
MEAS-1c973a8ff2cb4a88,RUN-4704500,plateau5,test,accuracy_percent,92.624,85,90,5,explicit cell window_end_epoch,100,False,4704500,1,02b225f5a5c814477d5afd1e19c31dc6f42ac3f3f543f56d9015a9bc7c454c8f,"[""archive/Account1/runs/hz9-lay-1e4-s1-4704500.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/layerwise/runs/1/plateau5""]","[""OCC-344cdfd9ce9c7623""]","[""horizon_reversal""]"
MEAS-7b12714a3f809f62,RUN-4704501,plateau5,test,accuracy_percent,92.652,85,90,5,explicit cell window_end_epoch,100,False,4704501,2,9b3fd45ecc5b76862edacd5a6e21cf9811512afec4969d24c02f124f028cf9b4,"[""archive/Account1/runs/hz9-lay-1e4-s2-4704501.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/layerwise/runs/2/plateau5""]","[""OCC-344cdfd9ce9c7623""]","[""horizon_reversal""]"
MEAS-051fbc4d36830bc0,RUN-4700387,plateau5,test,accuracy_percent,93.012,85,90,5,explicit cell window_end_epoch,100,False,4700387,3,998b035a0ed807f2c43b9ad09455174ed2647db803688a64f0491be03324f171,"[""archive/Account1/runs/rs-lay-1e4-s3-4700387.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/layerwise/runs/3/plateau5""]","[""OCC-344cdfd9ce9c7623""]","[""horizon_reversal""]"
MEAS-472ddad48231a58a,RUN-4700391,plateau5,test,accuracy_percent,92.47800000000001,85,90,5,explicit cell window_end_epoch,100,False,4700391,4,5f8ce8481df49a02f11184a6f2f675878f0904dc89f22b3a9b5d9728ee595d67,"[""archive/Account1/runs/rs-lay-1e4-s4-4700391.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/layerwise/runs/4/plateau5""]","[""OCC-344cdfd9ce9c7623""]","[""horizon_reversal""]"
MEAS-9d785bea807aa1fd,RUN-4700405,plateau5,test,accuracy_percent,92.634,85,90,5,explicit cell window_end_epoch,100,False,4700405,0,068e0b70749f4517923115bbf52a389caa8d31ed4ef0553f48eabc8a99041e10,"[""archive/Account1/runs/rs-node-3e4-s0-4700405.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/nodewise/runs/0/plateau5""]","[""OCC-314ecc3a89bc1128""]","[""horizon_reversal""]"
MEAS-df87e59141c9dc9c,RUN-4704495,plateau5,test,accuracy_percent,92.572,85,90,5,explicit cell window_end_epoch,100,False,4704495,1,6f084523c5e4ed21b9c85ce65225d64d6417d128fc32a91789596b7777a3a325,"[""archive/Account1/runs/hz9-node-3e4-s1-4704495.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/nodewise/runs/1/plateau5""]","[""OCC-314ecc3a89bc1128""]","[""horizon_reversal""]"
MEAS-7a516bcb8e1b32e0,RUN-4704496,plateau5,test,accuracy_percent,92.174,85,90,5,explicit cell window_end_epoch,100,False,4704496,2,343c3f45b2ba3c1fbfb10272fa431446611aa1b3c4420d4d60f8541c87dc833b,"[""archive/Account1/runs/hz9-node-3e4-s2-4704496.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/nodewise/runs/2/plateau5""]","[""OCC-314ecc3a89bc1128""]","[""horizon_reversal""]"
MEAS-989201e7df4c43e0,RUN-4704497,plateau5,test,accuracy_percent,92.5,85,90,5,explicit cell window_end_epoch,100,False,4704497,3,34a2405fca4350f6ac292ac9cbcff18e2cbb26f7e118c08bd7701a4e20becc57,"[""archive/Account1/runs/hz9-node-3e4-s3-4704497.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/nodewise/runs/3/plateau5""]","[""OCC-314ecc3a89bc1128""]","[""horizon_reversal""]"
MEAS-c964d028776b8e3d,RUN-4704498,plateau5,test,accuracy_percent,92.458,85,90,5,explicit cell window_end_epoch,100,False,4704498,4,19e94fe99ecffc4f23e934e516ca34151da0306a02a85ced57d3b8cd8c38993d,"[""archive/Account1/runs/hz9-node-3e4-s4-4704498.out""]","[""plateau5""]","[""/panels/horizon_reversal/individually_tuned/8/cells/nodewise/runs/4/plateau5""]","[""OCC-314ecc3a89bc1128""]","[""horizon_reversal""]"
MEAS-c9ac6acfe3557e34,RUN-4680996,plateau5,test,accuracy_percent,92.248,95,100,5,explicit cell window_end_epoch,300,False,4680996,0,a8523426dec9fe2f91e32c2a2c5bbf4398ce32b478c34baf0a2b29c9ad58044d,"[""archive/Account1/runs/e300-lsh01-s0-4680996.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/0/cells/0/runs/0/plateau5""]","[""OCC-5a57a6774c6bca23""]","[""long_trajectory_pooling""]"
MEAS-fb942c17897ebedf,RUN-4680999,plateau5,test,accuracy_percent,92.13199999999999,95,100,5,explicit cell window_end_epoch,300,False,4680999,1,066c32d206e15e03cc282232d18a9a1c9352f5388b388218ecd9088e649a5eb6,"[""archive/Account1/runs/e300-lsh01-s1-4680999.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/0/cells/0/runs/1/plateau5""]","[""OCC-5a57a6774c6bca23""]","[""long_trajectory_pooling""]"
MEAS-c7961431409f3efd,RUN-4680995,plateau5,test,accuracy_percent,91.774,95,100,5,explicit cell window_end_epoch,300,False,4680995,0,f3835799feeed179053625a2847e3509fa6213d924e72df4652d5afb15905889,"[""archive/Account1/runs/e300-lplain-s0-4680995.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/0/cells/1/runs/0/plateau5""]","[""OCC-cfc53daa32ed3411""]","[""long_trajectory_pooling""]"
MEAS-b7b0b10925e56e6a,RUN-4680998,plateau5,test,accuracy_percent,91.242,95,100,5,explicit cell window_end_epoch,300,False,4680998,1,d7042fc36be6e8e556570629d1705dda58ee3ddd18f0b6bad19e469ba8e4dd81,"[""archive/Account1/runs/e300-lplain-s1-4680998.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/0/cells/1/runs/1/plateau5""]","[""OCC-cfc53daa32ed3411""]","[""long_trajectory_pooling""]"
MEAS-5c8dfec5619288be,RUN-4680994,plateau5,test,accuracy_percent,87.852,95,100,5,explicit cell window_end_epoch,300,False,4680994,0,efd8bf133c5a33ccc6ede4d13905a027938ae1ce467bad4d96aa79e825b712c6,"[""archive/Account1/runs/e300-scal-s0-4680994.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/0/cells/2/runs/0/plateau5""]","[""OCC-5fe4728c6d837bec""]","[""long_trajectory_pooling""]"
MEAS-550c78b796a08263,RUN-4680997,plateau5,test,accuracy_percent,88.154,95,100,5,explicit cell window_end_epoch,300,False,4680997,1,b1ff98a08284464b6b891750390e550fc6ff2acbaebcec9ba87f0e4c7838d256,"[""archive/Account1/runs/e300-scal-s1-4680997.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/0/cells/2/runs/1/plateau5""]","[""OCC-5fe4728c6d837bec""]","[""long_trajectory_pooling""]"
MEAS-0bc49dcc1724f6ab,RUN-4680996,plateau5,test,accuracy_percent,92.054,200,205,5,explicit cell window_end_epoch,300,False,4680996,0,a8523426dec9fe2f91e32c2a2c5bbf4398ce32b478c34baf0a2b29c9ad58044d,"[""archive/Account1/runs/e300-lsh01-s0-4680996.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/1/cells/0/runs/0/plateau5""]","[""OCC-3150f96fa0b58915""]","[""long_trajectory_pooling""]"
MEAS-adb5f1778f875666,RUN-4680999,plateau5,test,accuracy_percent,91.926,200,205,5,explicit cell window_end_epoch,300,False,4680999,1,066c32d206e15e03cc282232d18a9a1c9352f5388b388218ecd9088e649a5eb6,"[""archive/Account1/runs/e300-lsh01-s1-4680999.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/1/cells/0/runs/1/plateau5""]","[""OCC-3150f96fa0b58915""]","[""long_trajectory_pooling""]"
MEAS-95f5cb725f8f9784,RUN-4680995,plateau5,test,accuracy_percent,92.008,200,205,5,explicit cell window_end_epoch,300,False,4680995,0,f3835799feeed179053625a2847e3509fa6213d924e72df4652d5afb15905889,"[""archive/Account1/runs/e300-lplain-s0-4680995.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/1/cells/1/runs/0/plateau5""]","[""OCC-5ddd01e660851fa2""]","[""long_trajectory_pooling""]"
MEAS-282f9de54835a616,RUN-4680998,plateau5,test,accuracy_percent,91.43,200,205,5,explicit cell window_end_epoch,300,False,4680998,1,d7042fc36be6e8e556570629d1705dda58ee3ddd18f0b6bad19e469ba8e4dd81,"[""archive/Account1/runs/e300-lplain-s1-4680998.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/1/cells/1/runs/1/plateau5""]","[""OCC-5ddd01e660851fa2""]","[""long_trajectory_pooling""]"
MEAS-3627b52a2813940b,RUN-4680994,plateau5,test,accuracy_percent,88.172,200,205,5,explicit cell window_end_epoch,300,False,4680994,0,efd8bf133c5a33ccc6ede4d13905a027938ae1ce467bad4d96aa79e825b712c6,"[""archive/Account1/runs/e300-scal-s0-4680994.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/1/cells/2/runs/0/plateau5""]","[""OCC-9f58da16569f3ef0""]","[""long_trajectory_pooling""]"
MEAS-db7237daee940baf,RUN-4680997,plateau5,test,accuracy_percent,88.294,200,205,5,explicit cell window_end_epoch,300,False,4680997,1,b1ff98a08284464b6b891750390e550fc6ff2acbaebcec9ba87f0e4c7838d256,"[""archive/Account1/runs/e300-scal-s1-4680997.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/1/cells/2/runs/1/plateau5""]","[""OCC-9f58da16569f3ef0""]","[""long_trajectory_pooling""]"
MEAS-43498c1287a8591f,RUN-4680996,plateau5,test,accuracy_percent,91.94200000000001,295,300,5,explicit cell window_end_epoch,300,True,4680996,0,a8523426dec9fe2f91e32c2a2c5bbf4398ce32b478c34baf0a2b29c9ad58044d,"[""archive/Account1/runs/e300-lsh01-s0-4680996.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/2/cells/0/runs/0/plateau5""]","[""OCC-f4271e844d0f102a""]","[""long_trajectory_pooling""]"
MEAS-271dd64128c8bf92,RUN-4680999,plateau5,test,accuracy_percent,91.836,295,300,5,explicit cell window_end_epoch,300,True,4680999,1,066c32d206e15e03cc282232d18a9a1c9352f5388b388218ecd9088e649a5eb6,"[""archive/Account1/runs/e300-lsh01-s1-4680999.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/2/cells/0/runs/1/plateau5""]","[""OCC-f4271e844d0f102a""]","[""long_trajectory_pooling""]"
MEAS-e316f205c33c5d10,RUN-4680995,plateau5,test,accuracy_percent,91.982,295,300,5,explicit cell window_end_epoch,300,True,4680995,0,f3835799feeed179053625a2847e3509fa6213d924e72df4652d5afb15905889,"[""archive/Account1/runs/e300-lplain-s0-4680995.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/2/cells/1/runs/0/plateau5""]","[""OCC-1ef41d22eb99ea8f""]","[""long_trajectory_pooling""]"
MEAS-5bdaa9273405530d,RUN-4680998,plateau5,test,accuracy_percent,91.48,295,300,5,explicit cell window_end_epoch,300,True,4680998,1,d7042fc36be6e8e556570629d1705dda58ee3ddd18f0b6bad19e469ba8e4dd81,"[""archive/Account1/runs/e300-lplain-s1-4680998.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/2/cells/1/runs/1/plateau5""]","[""OCC-1ef41d22eb99ea8f""]","[""long_trajectory_pooling""]"
MEAS-0f28d58a5467a8e0,RUN-4680994,plateau5,test,accuracy_percent,88.214,295,300,5,explicit cell window_end_epoch,300,True,4680994,0,efd8bf133c5a33ccc6ede4d13905a027938ae1ce467bad4d96aa79e825b712c6,"[""archive/Account1/runs/e300-scal-s0-4680994.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/2/cells/2/runs/0/plateau5""]","[""OCC-dcc5bea25fa9b9bb""]","[""long_trajectory_pooling""]"
MEAS-f63398b12692298e,RUN-4680997,plateau5,test,accuracy_percent,88.422,295,300,5,explicit cell window_end_epoch,300,True,4680997,1,b1ff98a08284464b6b891750390e550fc6ff2acbaebcec9ba87f0e4c7838d256,"[""archive/Account1/runs/e300-scal-s1-4680997.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e300/2/cells/2/runs/1/plateau5""]","[""OCC-dcc5bea25fa9b9bb""]","[""long_trajectory_pooling""]"
MEAS-6cead0cd60ae8db1,RUN-4681640,plateau5,test,accuracy_percent,92.928,95,100,5,explicit cell window_end_epoch,300,False,4681640,0,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,"[""archive/Account1/runs/e3a-r01-s0-4681640.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/0/runs/0/plateau5""]","[""OCC-8ce591dbdd6c32c6""]","[""long_trajectory_pooling""]"
MEAS-0fce59466c925da5,RUN-4681644,plateau5,test,accuracy_percent,93.334,95,100,5,explicit cell window_end_epoch,300,False,4681644,1,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,"[""archive/Account1/runs/e3a-r01-s1-4681644.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/0/runs/1/plateau5""]","[""OCC-8ce591dbdd6c32c6""]","[""long_trajectory_pooling""]"
MEAS-0cf43b28e1ce0ec9,RUN-4681639,plateau5,test,accuracy_percent,93.334,95,100,5,explicit cell window_end_epoch,300,False,4681639,0,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,"[""archive/Account1/runs/e3a-r005-s0-4681639.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/1/runs/0/plateau5""]","[""OCC-1911acae0a687325""]","[""long_trajectory_pooling""]"
MEAS-d364a1b3700d5d9f,RUN-4681643,plateau5,test,accuracy_percent,93.122,95,100,5,explicit cell window_end_epoch,300,False,4681643,1,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,"[""archive/Account1/runs/e3a-r005-s1-4681643.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/1/runs/1/plateau5""]","[""OCC-1911acae0a687325""]","[""long_trajectory_pooling""]"
MEAS-8bfe8aaf9057945e,RUN-4681651,plateau5,test,accuracy_percent,92.204,95,100,5,explicit cell window_end_epoch,300,False,4681651,0,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,"[""archive/Account1/runs/e3a-lsh01-s0-4681651.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/2/runs/0/plateau5""]","[""OCC-fef3d0509817eeea""]","[""long_trajectory_pooling""]"
MEAS-3edd4b6bbea43d1c,RUN-4681652,plateau5,test,accuracy_percent,92.44,95,100,5,explicit cell window_end_epoch,300,False,4681652,1,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,"[""archive/Account1/runs/e3a-lsh01-s1-4681652.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/2/runs/1/plateau5""]","[""OCC-fef3d0509817eeea""]","[""long_trajectory_pooling""]"
MEAS-e765490db9ecddda,RUN-4681638,plateau5,test,accuracy_percent,92.576,95,100,5,explicit cell window_end_epoch,300,False,4681638,0,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,"[""archive/Account1/runs/e3a-r0-s0-4681638.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/3/runs/0/plateau5""]","[""OCC-e136a7e2e1943ef7""]","[""long_trajectory_pooling""]"
MEAS-1c3f72292d7742cc,RUN-4681642,plateau5,test,accuracy_percent,92.318,95,100,5,explicit cell window_end_epoch,300,False,4681642,1,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,"[""archive/Account1/runs/e3a-r0-s1-4681642.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/3/runs/1/plateau5""]","[""OCC-e136a7e2e1943ef7""]","[""long_trajectory_pooling""]"
MEAS-8aea1d834d65ae39,RUN-4681637,plateau5,test,accuracy_percent,90.852,95,100,5,explicit cell window_end_epoch,300,False,4681637,0,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,"[""archive/Account1/runs/e3a-lplain-s0-4681637.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/4/runs/0/plateau5""]","[""OCC-7ab63cb25fc05952""]","[""long_trajectory_pooling""]"
MEAS-58280aeab4a345e6,RUN-4681641,plateau5,test,accuracy_percent,90.58200000000001,95,100,5,explicit cell window_end_epoch,300,False,4681641,1,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,"[""archive/Account1/runs/e3a-lplain-s1-4681641.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/0/cells/4/runs/1/plateau5""]","[""OCC-7ab63cb25fc05952""]","[""long_trajectory_pooling""]"
MEAS-a22c18c8b9f05a51,RUN-4681640,plateau5,test,accuracy_percent,92.954,200,205,5,explicit cell window_end_epoch,300,False,4681640,0,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,"[""archive/Account1/runs/e3a-r01-s0-4681640.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/0/runs/0/plateau5""]","[""OCC-9e2fc6ecdcc8a61b""]","[""long_trajectory_pooling""]"
MEAS-364df0116f4651e6,RUN-4681644,plateau5,test,accuracy_percent,93.348,200,205,5,explicit cell window_end_epoch,300,False,4681644,1,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,"[""archive/Account1/runs/e3a-r01-s1-4681644.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/0/runs/1/plateau5""]","[""OCC-9e2fc6ecdcc8a61b""]","[""long_trajectory_pooling""]"
MEAS-bb04d2a2ebcd5dd6,RUN-4681639,plateau5,test,accuracy_percent,93.104,200,205,5,explicit cell window_end_epoch,300,False,4681639,0,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,"[""archive/Account1/runs/e3a-r005-s0-4681639.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/1/runs/0/plateau5""]","[""OCC-2dc7c8acc99fa147""]","[""long_trajectory_pooling""]"
MEAS-605c474821b56ca4,RUN-4681643,plateau5,test,accuracy_percent,92.94,200,205,5,explicit cell window_end_epoch,300,False,4681643,1,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,"[""archive/Account1/runs/e3a-r005-s1-4681643.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/1/runs/1/plateau5""]","[""OCC-2dc7c8acc99fa147""]","[""long_trajectory_pooling""]"
MEAS-125727681efeebe2,RUN-4681651,plateau5,test,accuracy_percent,92.12,200,205,5,explicit cell window_end_epoch,300,False,4681651,0,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,"[""archive/Account1/runs/e3a-lsh01-s0-4681651.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/2/runs/0/plateau5""]","[""OCC-e2e90690390de0c2""]","[""long_trajectory_pooling""]"
MEAS-9cd02ce73877c962,RUN-4681652,plateau5,test,accuracy_percent,92.01599999999999,200,205,5,explicit cell window_end_epoch,300,False,4681652,1,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,"[""archive/Account1/runs/e3a-lsh01-s1-4681652.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/2/runs/1/plateau5""]","[""OCC-e2e90690390de0c2""]","[""long_trajectory_pooling""]"
MEAS-3f30882eb52b23ed,RUN-4681638,plateau5,test,accuracy_percent,92.43,200,205,5,explicit cell window_end_epoch,300,False,4681638,0,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,"[""archive/Account1/runs/e3a-r0-s0-4681638.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/3/runs/0/plateau5""]","[""OCC-597b4d48ca3d442a""]","[""long_trajectory_pooling""]"
MEAS-55998917ed66d4d4,RUN-4681642,plateau5,test,accuracy_percent,91.952,200,205,5,explicit cell window_end_epoch,300,False,4681642,1,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,"[""archive/Account1/runs/e3a-r0-s1-4681642.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/3/runs/1/plateau5""]","[""OCC-597b4d48ca3d442a""]","[""long_trajectory_pooling""]"
MEAS-c4a9c321e05d3b49,RUN-4681637,plateau5,test,accuracy_percent,91.66,200,205,5,explicit cell window_end_epoch,300,False,4681637,0,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,"[""archive/Account1/runs/e3a-lplain-s0-4681637.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/4/runs/0/plateau5""]","[""OCC-42fbacea0cc1dc6e""]","[""long_trajectory_pooling""]"
MEAS-ca102fc07da7b934,RUN-4681641,plateau5,test,accuracy_percent,91.406,200,205,5,explicit cell window_end_epoch,300,False,4681641,1,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,"[""archive/Account1/runs/e3a-lplain-s1-4681641.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/1/cells/4/runs/1/plateau5""]","[""OCC-42fbacea0cc1dc6e""]","[""long_trajectory_pooling""]"
MEAS-5b9578780b024ba0,RUN-4681640,plateau5,test,accuracy_percent,93.05799999999999,295,300,5,explicit cell window_end_epoch,300,True,4681640,0,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,"[""archive/Account1/runs/e3a-r01-s0-4681640.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/2/cells/0/runs/0/plateau5""]","[""OCC-8f9bcf9ae3a63db3""]","[""long_trajectory_pooling""]"
MEAS-29772598305a7c7f,RUN-4681644,plateau5,test,accuracy_percent,93.568,295,300,5,explicit cell window_end_epoch,300,True,4681644,1,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,"[""archive/Account1/runs/e3a-r01-s1-4681644.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/2/cells/0/runs/1/plateau5""]","[""OCC-8f9bcf9ae3a63db3""]","[""long_trajectory_pooling""]"
MEAS-c9cfcecb198851df,RUN-4681639,plateau5,test,accuracy_percent,93.116,295,300,5,explicit cell window_end_epoch,300,True,4681639,0,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,"[""archive/Account1/runs/e3a-r005-s0-4681639.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/2/cells/1/runs/0/plateau5""]","[""OCC-433247bc19ca481c""]","[""long_trajectory_pooling""]"
MEAS-670ce440fde6a01e,RUN-4681643,plateau5,test,accuracy_percent,92.916,295,300,5,explicit cell window_end_epoch,300,True,4681643,1,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,"[""archive/Account1/runs/e3a-r005-s1-4681643.out""]","[""plateau5""]","[""/panels/long_trajectory_pooling/e3a/2/cells/1/runs/1/plateau5""]","[""OCC-433247bc19ca481c""]","[""long_trajectory_pooling""]"
