check_kind,source_pointer,field,reported,recomputed,absolute_difference,tolerance,status
curve_statistics,/panels/cau1/cells/0/test_curve/mean/3,mean,76.71333333333334,76.71333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/3,sd,1.7165760493882396,1.7165760493882396,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/4,mean,74.84666666666666,74.84666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/4,sd,4.11611872196774,4.11611872196774,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/5,mean,78.34666666666666,78.34666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/5,sd,0.7805340052382952,0.7805340052382952,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/6,mean,78.4,78.4,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/6,sd,0.8166394553289736,0.8166394553289736,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/7,mean,78.73333333333333,78.73333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/7,sd,1.0500158728958946,1.0500158728958946,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/8,mean,79.74333333333334,79.74333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/8,sd,0.9350044563173684,0.9350044563173684,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/9,mean,79.80666666666666,79.80666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/9,sd,1.5836771556517821,1.5836771556517821,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/10,mean,81.19,81.19,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/10,sd,0.7374957626996913,0.7374957626996913,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/11,mean,82.65666666666667,82.65666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/11,sd,0.2074447717666858,0.2074447717666858,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/12,mean,83.65,83.65,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/12,sd,0.814309523461444,0.814309523461444,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/13,mean,84.49666666666667,84.49666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/13,sd,0.29737742572921705,0.29737742572921705,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/14,mean,84.84666666666666,84.84666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/14,sd,0.23860706890897843,0.23860706890897843,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/15,mean,84.80666666666667,84.80666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/15,sd,0.1401189970465587,0.1401189970465587,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/16,mean,84.89666666666668,84.89666666666668,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/16,sd,0.12662279942148355,0.12662279942148355,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/17,mean,84.97333333333333,84.97333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/17,sd,0.04932882862316322,0.04932882862316322,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/18,mean,85.00666666666666,85.00666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/18,sd,0.13613718571107783,0.13613718571107783,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/19,mean,85.06666666666666,85.06666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/19,sd,0.2023198787399143,0.2023198787399143,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/20,mean,85.11666666666667,85.11666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/20,sd,0.1530795000427369,0.1530795000427369,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/21,mean,85.18333333333334,85.18333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/21,sd,0.3017173069834278,0.3017173069834278,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/22,mean,85.09,85.09,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/22,sd,0.18330302779823435,0.18330302779823435,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/23,mean,85.19333333333333,85.19333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/23,sd,0.25324559884297104,0.25324559884297104,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/24,mean,85.11333333333333,85.11333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/24,sd,0.24006943440041484,0.24006943440041484,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/25,mean,85.17666666666666,85.17666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/25,sd,0.17616280348965074,0.17616280348965074,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/26,mean,85.19666666666667,85.19666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/26,sd,0.16165807537309881,0.16165807537309881,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/27,mean,85.20333333333333,85.20333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/27,sd,0.22278539748675408,0.22278539748675408,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/28,mean,85.16,85.16,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/28,sd,0.16093476939431234,0.16093476939431234,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/29,mean,85.22666666666667,85.22666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/29,sd,0.1817507450695454,0.1817507450695454,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/30,mean,85.27,85.27,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/30,sd,0.22605309110914565,0.22605309110914565,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/31,mean,85.21666666666667,85.21666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/31,sd,0.2804163571073115,0.2804163571073115,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/32,mean,85.20333333333333,85.20333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/32,sd,0.20033305601756204,0.20033305601756204,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/33,mean,85.21666666666667,85.21666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/33,sd,0.15143755588800656,0.15143755588800656,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/34,mean,85.31,85.31,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/34,sd,0.1609347693943044,0.1609347693943044,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/35,mean,85.27333333333334,85.27333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/35,sd,0.3082747692130098,0.3082747692130098,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/36,mean,85.35,85.35,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/36,sd,0.2338803112705348,0.2338803112705348,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/37,mean,85.34,85.34,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/37,sd,0.292061637330211,0.292061637330211,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/38,mean,85.3,85.3,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/38,sd,0.1732050807568861,0.1732050807568861,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/39,mean,85.31333333333333,85.31333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/39,sd,0.2052640575778779,0.2052640575778779,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/40,mean,85.27333333333334,85.27333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/40,sd,0.1703917055884244,0.1703917055884244,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/41,mean,85.26,85.26,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/41,sd,0.2066397831977136,0.2066397831977136,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/42,mean,85.3,85.3,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/42,sd,0.3500000000000014,0.3500000000000014,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/43,mean,85.28333333333333,85.28333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/43,sd,0.3108590248542495,0.3108590248542495,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/44,mean,85.33,85.33,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/44,sd,0.34073450074801304,0.34073450074801304,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/45,mean,85.34,85.34,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/45,sd,0.19974984355438152,0.19974984355438152,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/46,mean,85.41666666666667,85.41666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/46,sd,0.12741009902411257,0.12741009902411257,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/47,mean,85.33333333333333,85.33333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/47,sd,0.2650157228040133,0.2650157228040133,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/48,mean,85.31666666666666,85.31666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/48,sd,0.18339392937971602,0.18339392937971602,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/49,mean,85.33666666666666,85.33666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/49,sd,0.25106440076867353,0.25106440076867353,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/50,mean,85.33,85.33,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/50,sd,0.24331050121192943,0.24331050121192943,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/51,mean,85.34666666666666,85.34666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/51,sd,0.21594752448993676,0.21594752448993676,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/52,mean,85.43,85.43,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/52,sd,0.22068076490713803,0.22068076490713803,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/53,mean,85.28,85.28,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/53,sd,0.13000000000000475,0.13000000000000475,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/54,mean,85.30666666666666,85.30666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/54,sd,0.1858314648635519,0.1858314648635519,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/55,mean,85.32,85.32,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/55,sd,0.20999999999999983,0.20999999999999983,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/56,mean,85.27333333333334,85.27333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/56,sd,0.15502687938978105,0.15502687938978105,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/57,mean,85.4,85.4,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/57,sd,0.17058722109232627,0.17058722109232627,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/58,mean,85.34333333333333,85.34333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/58,sd,0.21779194965226284,0.21779194965226284,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/59,mean,85.37666666666667,85.37666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/59,sd,0.2454248017893303,0.2454248017893303,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/60,mean,85.26333333333334,85.26333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/60,sd,0.211974841274462,0.211974841274462,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/61,mean,85.32666666666667,85.32666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/61,sd,0.2768272626265993,0.2768272626265993,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/62,mean,85.38333333333333,85.38333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/62,sd,0.24986663109213308,0.24986663109213308,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/63,mean,85.4,85.4,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/63,sd,0.163707055437452,0.163707055437452,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/64,mean,85.38666666666667,85.38666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/64,sd,0.18876793513023274,0.18876793513023274,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/65,mean,85.3,85.3,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/65,sd,0.3143246729100368,0.3143246729100368,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/66,mean,85.36333333333333,85.36333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/66,sd,0.19347695814575325,0.19347695814575325,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/67,mean,85.33666666666667,85.33666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/67,sd,0.2154839514519173,0.2154839514519173,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/68,mean,85.34333333333333,85.34333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/68,sd,0.2538372181799435,0.2538372181799435,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/69,mean,85.48,85.48,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/69,sd,0.24331050121192593,0.24331050121192593,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/70,mean,85.33333333333333,85.33333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/70,sd,0.2112660250332081,0.2112660250332081,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/71,mean,85.4,85.4,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/71,sd,0.29866369046136115,0.29866369046136115,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/72,mean,85.33666666666667,85.33666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/72,sd,0.26501572280400837,0.26501572280400837,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/73,mean,85.3,85.3,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/73,sd,0.19313207915827765,0.19313207915827765,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/74,mean,85.31,85.31,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/74,sd,0.2553429066960745,0.2553429066960745,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/75,mean,85.27666666666667,85.27666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/75,sd,0.16653327995728706,0.16653327995728706,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/76,mean,85.33666666666666,85.33666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/76,sd,0.12055427546683847,0.12055427546683847,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/77,mean,85.38666666666667,85.38666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/77,sd,0.1738773514099333,0.1738773514099333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/78,mean,85.37666666666667,85.37666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/78,sd,0.17097758137642166,0.17097758137642166,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/79,mean,85.38333333333333,85.38333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/79,sd,0.22052966542697106,0.22052966542697106,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/80,mean,85.34666666666666,85.34666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/80,sd,0.1628905563049417,0.1628905563049417,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/81,mean,85.29333333333334,85.29333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/81,sd,0.21126602503321626,0.21126602503321626,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/82,mean,85.33,85.33,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/82,sd,0.20999999999999983,0.20999999999999983,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/83,mean,85.39999999999999,85.39999999999999,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/83,sd,0.22869193252058156,0.22869193252058156,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/84,mean,85.36999999999999,85.36999999999999,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/84,sd,0.23430749027720033,0.23430749027720033,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/85,mean,85.26,85.26,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/85,sd,0.18083141320025808,0.18083141320025808,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/86,mean,85.40333333333334,85.40333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/86,sd,0.16258331197676265,0.16258331197676265,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/87,mean,85.32000000000001,85.32000000000001,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/87,sd,0.20223748416156562,0.20223748416156562,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/88,mean,85.35666666666667,85.35666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/88,sd,0.2950141239556739,0.2950141239556739,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/89,mean,85.36,85.36,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/89,sd,0.16522711641858115,0.16522711641858115,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/90,mean,85.29666666666667,85.29666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/90,sd,0.2318045153428489,0.2318045153428489,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/91,mean,85.35333333333334,85.35333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/91,sd,0.18502252115170792,0.18502252115170792,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/92,mean,85.32666666666667,85.32666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/92,sd,0.188237438713275,0.188237438713275,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/93,mean,85.31666666666666,85.31666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/93,sd,0.242143208315515,0.242143208315515,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/94,mean,85.39666666666666,85.39666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/94,sd,0.21361959960015595,0.21361959960015595,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/95,mean,85.36,85.36,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/95,sd,0.26888659319497704,0.26888659319497704,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/96,mean,85.37333333333333,85.37333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/96,sd,0.1650252505931604,0.1650252505931604,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/97,mean,85.42666666666666,85.42666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/97,sd,0.22188585654189683,0.22188585654189683,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/98,mean,85.32666666666667,85.32666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/98,sd,0.2797022226106431,0.2797022226106431,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/mean/99,mean,85.43666666666667,85.43666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/test_curve/sd/99,sd,0.2074447717666858,0.2074447717666858,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/0,mean,41.18666666666667,41.18666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/0,sd,0.5071817557181402,0.5071817557181402,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/1,mean,65.10333333333332,65.10333333333332,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/1,sd,0.37112441759244513,0.37112441759244513,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/2,mean,76.48333333333333,76.48333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/2,sd,0.16165807537309235,0.16165807537309235,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/3,mean,83.71666666666667,83.71666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/3,sd,0.06806859285553771,0.06806859285553771,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/4,mean,88.57666666666667,88.57666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/4,sd,0.2362907813126305,0.2362907813126305,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/5,mean,92.71666666666667,92.71666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/5,sd,0.3607399802258312,0.3607399802258312,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/6,mean,95.38333333333333,95.38333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/6,sd,0.11015141094572163,0.11015141094572163,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/7,mean,97.07,97.07,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/7,sd,0.16370705543744593,0.16370705543744593,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/8,mean,97.94,97.94,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/8,sd,0.27838821814149933,0.27838821814149933,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/9,mean,98.39333333333333,98.39333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/9,sd,0.1234233905438222,0.1234233905438222,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/10,mean,99.02,99.02,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/10,sd,0.08717797887081732,0.08717797887081732,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/11,mean,99.49666666666667,99.49666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/11,sd,0.08144527815247493,0.08144527815247493,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/12,mean,99.83666666666667,99.83666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/12,sd,0.08621678104251916,0.08621678104251916,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/13,mean,99.97666666666667,99.97666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/13,sd,0.02516611478423459,0.02516611478423459,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/14,mean,100.0,100.0,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/14,sd,0.0,0.0,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/mean/15,mean,100.0,100.0,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/0/train_curve/sd/15,sd,0.0,0.0,0.0,1e-09,PASS
