panel_id,occurrence_id,primary_cell_id,metric,units,n,mean,sd,sem,min,max,source_pointer
original_proposal_and_joint_tuning,OCC-71ef28d2183faca4,CELL-23eafab996ee5a50,train_plateau5,accuracy_percent,3,99.78533333333334,0.016653327995727798,0.009614803401236575,99.772,99.804,/panels/original_proposal_and_joint_tuning/g4m/cells/9/train_plateau5
original_proposal_and_joint_tuning,OCC-71ef28d2183faca4,CELL-23eafab996ee5a50,auc_raw,accuracy_percent,3,87.40763333333334,0.24843643720946343,0.1434348438993953,87.2484,87.6939,/panels/original_proposal_and_joint_tuning/g4m/cells/9/auc_raw
original_proposal_and_joint_tuning,OCC-ea92ff409ed9f650,CELL-6c282bc7303a9ba8,train_plateau5,accuracy_percent,3,99.732,0.02497999199358885,0.014422205101853219,99.70400000000001,99.752,/panels/original_proposal_and_joint_tuning/g4m/cells/10/train_plateau5
original_proposal_and_joint_tuning,OCC-ea92ff409ed9f650,CELL-6c282bc7303a9ba8,auc_raw,accuracy_percent,3,84.497,0.24084883225791248,0.1390541381381128,84.259,84.7406,/panels/original_proposal_and_joint_tuning/g4m/cells/10/auc_raw
original_proposal_and_joint_tuning,OCC-420d558e90f86b87,CELL-12a71d3a4197351d,train_plateau5,accuracy_percent,3,92.704,0.2350063828920392,0.1356809984239991,92.47,92.94,/panels/original_proposal_and_joint_tuning/g4m/cells/11/train_plateau5
original_proposal_and_joint_tuning,OCC-420d558e90f86b87,CELL-12a71d3a4197351d,auc_raw,accuracy_percent,3,50.9805,0.19646391526180906,0.1134284943624533,50.8423,51.2054,/panels/original_proposal_and_joint_tuning/g4m/cells/11/auc_raw
original_proposal_and_joint_tuning,OCC-90c6f258fb4d028a,CELL-7a3ae18619f41d4f,train_plateau5,accuracy_percent,3,99.75066666666667,0.010263202878891542,0.005925462944875774,99.742,99.762,/panels/original_proposal_and_joint_tuning/g4m/cells/12/train_plateau5
original_proposal_and_joint_tuning,OCC-90c6f258fb4d028a,CELL-7a3ae18619f41d4f,auc_raw,accuracy_percent,3,86.51863333333334,0.28121339465489853,0.16235862910373414,86.2241,86.7843,/panels/original_proposal_and_joint_tuning/g4m/cells/12/auc_raw
original_proposal_and_joint_tuning,OCC-41688e3be92ece91,CELL-7a7cdc37dd508f96,train_plateau5,accuracy_percent,3,99.66,0.040149719799770396,0.02318045153428549,99.632,99.706,/panels/original_proposal_and_joint_tuning/g4m/cells/13/train_plateau5
original_proposal_and_joint_tuning,OCC-41688e3be92ece91,CELL-7a7cdc37dd508f96,auc_raw,accuracy_percent,3,76.4075,0.14827410427988064,0.08560609401983973,76.2366,76.5019,/panels/original_proposal_and_joint_tuning/g4m/cells/13/auc_raw
original_proposal_and_joint_tuning,OCC-70332f481d3ecf2f,CELL-cafc25ee8f0dcbcb,train_plateau5,accuracy_percent,3,37.776666666666664,0.9759760926033659,0.5634800597871925,36.656,38.44,/panels/original_proposal_and_joint_tuning/g4m/cells/14/train_plateau5
original_proposal_and_joint_tuning,OCC-70332f481d3ecf2f,CELL-cafc25ee8f0dcbcb,auc_raw,accuracy_percent,3,22.24983333333333,0.45028338114273386,0.2599712313143723,21.759,22.6438,/panels/original_proposal_and_joint_tuning/g4m/cells/14/auc_raw
original_proposal_and_joint_tuning,OCC-242336ce964e64e9,CELL-f425fda789eb57f7,train_plateau5,accuracy_percent,3,99.712,0.017088007490638484,0.00986576572463447,99.696,99.73,/panels/original_proposal_and_joint_tuning/g4m/cells/15/train_plateau5
original_proposal_and_joint_tuning,OCC-242336ce964e64e9,CELL-f425fda789eb57f7,auc_raw,accuracy_percent,3,87.12796666666667,0.27124421345594507,0.1566029196549182,86.935,87.4381,/panels/original_proposal_and_joint_tuning/g4m/cells/15/auc_raw
original_proposal_and_joint_tuning,OCC-272de2d211479cbd,CELL-baa99177d1e687e0,train_plateau5,accuracy_percent,3,99.71066666666667,0.03401960219246022,0.01964122648354089,99.672,99.73599999999999,/panels/original_proposal_and_joint_tuning/g4m/cells/16/train_plateau5
original_proposal_and_joint_tuning,OCC-272de2d211479cbd,CELL-baa99177d1e687e0,auc_raw,accuracy_percent,3,83.76426666666666,0.15945439264357822,0.09206103651623818,83.598,83.9159,/panels/original_proposal_and_joint_tuning/g4m/cells/16/auc_raw
original_proposal_and_joint_tuning,OCC-ead729412a29b41e,CELL-de2a85a8956b12ee,train_plateau5,accuracy_percent,3,97.25933333333333,0.19251320301042638,0.11114754958062675,97.102,97.474,/panels/original_proposal_and_joint_tuning/g4m/cells/17/train_plateau5
original_proposal_and_joint_tuning,OCC-ead729412a29b41e,CELL-de2a85a8956b12ee,auc_raw,accuracy_percent,3,52.79213333333333,0.19376104699689536,0.11186799264212127,52.6267,53.0053,/panels/original_proposal_and_joint_tuning/g4m/cells/17/auc_raw
original_proposal_and_joint_tuning,OCC-8b8862ff24ed8107,CELL-6c36168c0f6620f2,train_plateau5,accuracy_percent,3,99.68866666666666,0.028448784391131462,0.016424913326337373,99.656,99.708,/panels/original_proposal_and_joint_tuning/g4m/cells/18/train_plateau5
original_proposal_and_joint_tuning,OCC-8b8862ff24ed8107,CELL-6c36168c0f6620f2,auc_raw,accuracy_percent,3,86.4233,0.18403073112934473,0.10625019215669083,86.2782,86.6303,/panels/original_proposal_and_joint_tuning/g4m/cells/18/auc_raw
original_proposal_and_joint_tuning,OCC-71d08b54a0d30600,CELL-f73ea2b6a00a4e59,train_plateau5,accuracy_percent,3,99.65,0.03638681079732592,0.0210079350087881,99.628,99.69200000000001,/panels/original_proposal_and_joint_tuning/g4m/cells/19/train_plateau5
original_proposal_and_joint_tuning,OCC-71d08b54a0d30600,CELL-f73ea2b6a00a4e59,auc_raw,accuracy_percent,3,77.6781,0.12037557891864974,0.06949887289253948,77.5757,77.8107,/panels/original_proposal_and_joint_tuning/g4m/cells/19/auc_raw
original_proposal_and_joint_tuning,OCC-feaa6bb07378d08c,CELL-348c0c7dc3694732,train_plateau5,accuracy_percent,3,44.894666666666666,1.45915363595933,0.8424427445101405,43.228,45.942,/panels/original_proposal_and_joint_tuning/g4m/cells/20/train_plateau5
original_proposal_and_joint_tuning,OCC-feaa6bb07378d08c,CELL-348c0c7dc3694732,auc_raw,accuracy_percent,3,24.559433333333335,0.372186919884799,0.2148822183843464,24.133,24.8189,/panels/original_proposal_and_joint_tuning/g4m/cells/20/auc_raw
original_proposal_and_joint_tuning,OCC-373d5b593e917e5e,CELL-419d99cff1699cb2,train_plateau5,accuracy_percent,3,98.42266666666667,0.28800925911041797,0.1662822232765045,98.096,98.64,/panels/original_proposal_and_joint_tuning/g4m/cells/21/train_plateau5
original_proposal_and_joint_tuning,OCC-373d5b593e917e5e,CELL-419d99cff1699cb2,auc_raw,accuracy_percent,3,85.1825,0.6107477138721041,0.3526153570110079,84.5094,85.7013,/panels/original_proposal_and_joint_tuning/g4m/cells/21/auc_raw
original_proposal_and_joint_tuning,OCC-cfaaa0ffb18ff574,CELL-88eea45f70c13fb0,train_plateau5,accuracy_percent,3,99.744,0.015620499351814204,0.009018499505646305,99.734,99.762,/panels/original_proposal_and_joint_tuning/g4m/cells/22/train_plateau5
original_proposal_and_joint_tuning,OCC-cfaaa0ffb18ff574,CELL-88eea45f70c13fb0,auc_raw,accuracy_percent,3,84.1866,0.03060261426741168,0.017668427585196416,84.1624,84.221,/panels/original_proposal_and_joint_tuning/g4m/cells/22/auc_raw
original_proposal_and_joint_tuning,OCC-25d2fa2ba8c22cbb,CELL-63cc3dd2122e285e,train_plateau5,accuracy_percent,3,98.64866666666667,0.011015141094568035,0.006359594676110564,98.638,98.66,/panels/original_proposal_and_joint_tuning/g4m/cells/23/train_plateau5
original_proposal_and_joint_tuning,OCC-25d2fa2ba8c22cbb,CELL-63cc3dd2122e285e,auc_raw,accuracy_percent,3,58.05063333333333,0.18893272171155034,0.10908035773889226,57.8413,58.2085,/panels/original_proposal_and_joint_tuning/g4m/cells/23/auc_raw
original_proposal_and_joint_tuning,OCC-dd4f48ffb5d45da5,CELL-b011476ad4a58d6d,train_plateau5,accuracy_percent,3,97.76333333333334,0.05033222956846824,0.02905932629026918,97.71000000000001,97.81,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/0/train_plateau5
original_proposal_and_joint_tuning,OCC-dd4f48ffb5d45da5,CELL-b011476ad4a58d6d,auc_raw,accuracy_percent,3,75.8661,0.11602572990504835,0.06698748639360248,75.7369,75.9614,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/0/auc_raw
original_proposal_and_joint_tuning,OCC-abcb46b891abe63c,CELL-2c87bdcec97d2251,train_plateau5,accuracy_percent,3,99.73666666666666,0.01747378989611086,0.010088497300282568,99.722,99.756,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/1/train_plateau5
original_proposal_and_joint_tuning,OCC-abcb46b891abe63c,CELL-2c87bdcec97d2251,auc_raw,accuracy_percent,3,76.7896,0.12108868650704334,0.06991058575065968,76.6535,76.8854,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/1/auc_raw
original_proposal_and_joint_tuning,OCC-3f7b50bfc077c525,CELL-de2a85a8956b12ee,train_plateau5,accuracy_percent,3,97.25933333333333,0.19251320301042638,0.11114754958062675,97.102,97.474,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/2/train_plateau5
original_proposal_and_joint_tuning,OCC-3f7b50bfc077c525,CELL-de2a85a8956b12ee,auc_raw,accuracy_percent,3,52.79213333333333,0.19376104699689536,0.11186799264212127,52.6267,53.0053,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/2/auc_raw
original_proposal_and_joint_tuning,OCC-2a3385a9586e6960,CELL-88eea45f70c13fb0,train_plateau5,accuracy_percent,3,99.744,0.015620499351814204,0.009018499505646305,99.734,99.762,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/3/train_plateau5
original_proposal_and_joint_tuning,OCC-2a3385a9586e6960,CELL-88eea45f70c13fb0,auc_raw,accuracy_percent,3,84.1866,0.03060261426741168,0.017668427585196416,84.1624,84.221,/panels/original_proposal_and_joint_tuning/g4m/optimized_r_envelope/3/auc_raw
original_proposal_and_joint_tuning,OCC-0b5e60162402f755,CELL-80fec0ed3685a642,train_plateau5,accuracy_percent,3,99.88933333333334,0.025006665778013283,0.014437605218470971,99.864,99.914,/panels/original_proposal_and_joint_tuning/twolevel/cells/0/train_plateau5
original_proposal_and_joint_tuning,OCC-0b5e60162402f755,CELL-80fec0ed3685a642,auc_raw,accuracy_percent,3,87.15813333333334,0.11154686608476838,0.06440161316130016,87.0485,87.2715,/panels/original_proposal_and_joint_tuning/twolevel/cells/0/auc_raw
original_proposal_and_joint_tuning,OCC-df03ffa54ba6846e,CELL-1b25d2f4667dbafe,train_plateau5,accuracy_percent,3,94.006,0.18796808239698337,0.10852342297095612,93.83,94.204,/panels/original_proposal_and_joint_tuning/twolevel/cells/1/train_plateau5
original_proposal_and_joint_tuning,OCC-df03ffa54ba6846e,CELL-1b25d2f4667dbafe,auc_raw,accuracy_percent,3,84.02006666666666,0.10167739834070323,0.058703473302505825,83.9074,84.105,/panels/original_proposal_and_joint_tuning/twolevel/cells/1/auc_raw
original_proposal_and_joint_tuning,OCC-bbc92bf69d4a7527,CELL-d1f4a804a8a3a834,train_plateau5,accuracy_percent,3,98.50466666666667,0.10387171575233682,0.05997036305079996,98.414,98.61800000000001,/panels/original_proposal_and_joint_tuning/twolevel/cells/2/train_plateau5
original_proposal_and_joint_tuning,OCC-bbc92bf69d4a7527,CELL-d1f4a804a8a3a834,auc_raw,accuracy_percent,3,85.22736666666667,0.15568382489306454,0.08988409821048138,85.0675,85.3785,/panels/original_proposal_and_joint_tuning/twolevel/cells/2/auc_raw
original_proposal_and_joint_tuning,OCC-53beeb7d83b8ea1b,CELL-a12599de7b4e527f,train_plateau5,accuracy_percent,3,99.80466666666666,0.018036999011292087,0.0104136662345425,99.786,99.822,/panels/original_proposal_and_joint_tuning/twolevel/cells/3/train_plateau5
original_proposal_and_joint_tuning,OCC-53beeb7d83b8ea1b,CELL-a12599de7b4e527f,auc_raw,accuracy_percent,3,85.95216666666667,0.22211902965152286,0.12824048156144519,85.7506,86.19030000000001,/panels/original_proposal_and_joint_tuning/twolevel/cells/3/auc_raw
original_proposal_and_joint_tuning,OCC-e2cf6f08d8881aa8,CELL-0e1e4ac4a2962998,train_plateau5,accuracy_percent,3,99.27733333333333,0.017009801096228717,0.009820613241769641,99.258,99.28999999999999,/panels/original_proposal_and_joint_tuning/twolevel/cells/4/train_plateau5
original_proposal_and_joint_tuning,OCC-e2cf6f08d8881aa8,CELL-0e1e4ac4a2962998,auc_raw,accuracy_percent,3,86.14503333333333,0.1782133646316469,0.10289153404327027,85.953,86.3051,/panels/original_proposal_and_joint_tuning/twolevel/cells/4/auc_raw
original_proposal_and_joint_tuning,OCC-4c140e1037c9f26c,CELL-37b5905729cd6b84,train_plateau5,accuracy_percent,3,99.69800000000001,0.022271057451325613,0.012858201014660463,99.678,99.72200000000001,/panels/original_proposal_and_joint_tuning/twolevel/cells/5/train_plateau5
original_proposal_and_joint_tuning,OCC-4c140e1037c9f26c,CELL-37b5905729cd6b84,auc_raw,accuracy_percent,3,87.08496666666666,0.21100796983367986,0.1218255081846315,86.8644,87.2849,/panels/original_proposal_and_joint_tuning/twolevel/cells/5/auc_raw
original_proposal_and_joint_tuning,OCC-651a884a5240f4c7,CELL-023e6cca519160b7,train_plateau5,accuracy_percent,3,94.07933333333334,0.09704294581952978,0.05602777089185979,93.98400000000001,94.178,/panels/original_proposal_and_joint_tuning/twolevel/cells/6/train_plateau5
original_proposal_and_joint_tuning,OCC-651a884a5240f4c7,CELL-023e6cca519160b7,auc_raw,accuracy_percent,3,83.9386,0.156962638866708,0.09062242180240788,83.7828,84.0967,/panels/original_proposal_and_joint_tuning/twolevel/cells/6/auc_raw
original_proposal_and_joint_tuning,OCC-0b8117dda9bdf4aa,CELL-ea1ad86ab060e967,train_plateau5,accuracy_percent,3,99.65466666666667,0.023860706890899076,0.013775985546515341,99.628,99.674,/panels/original_proposal_and_joint_tuning/twolevel/cells/7/train_plateau5
original_proposal_and_joint_tuning,OCC-0b8117dda9bdf4aa,CELL-ea1ad86ab060e967,auc_raw,accuracy_percent,3,77.62089999999999,0.12517783350098644,0.07227145586836868,77.5456,77.7654,/panels/original_proposal_and_joint_tuning/twolevel/cells/7/auc_raw
original_proposal_and_joint_tuning,OCC-bc840257e50cf850,CELL-2e259c7556acb23c,train_plateau5,accuracy_percent,3,93.77066666666667,0.1377001573467964,0.07950122291162673,93.62,93.89,/panels/original_proposal_and_joint_tuning/twolevel/cells/8/train_plateau5
original_proposal_and_joint_tuning,OCC-bc840257e50cf850,CELL-2e259c7556acb23c,auc_raw,accuracy_percent,3,75.22353333333334,0.11866483612820111,0.06851117508195974,75.1251,75.3553,/panels/original_proposal_and_joint_tuning/twolevel/cells/8/auc_raw
original_proposal_and_joint_tuning,OCC-78523132f3967478,CELL-45e2db1cdd3e0eb2,train_plateau5,accuracy_percent,3,99.044,0.07076722405181626,0.04085747585611868,98.968,99.108,/panels/original_proposal_and_joint_tuning/twolevel/cells/9/train_plateau5
original_proposal_and_joint_tuning,OCC-78523132f3967478,CELL-45e2db1cdd3e0eb2,auc_raw,accuracy_percent,3,77.07896666666667,0.23514696113990544,0.1357621613132469,76.8653,77.3309,/panels/original_proposal_and_joint_tuning/twolevel/cells/9/auc_raw
original_proposal_and_joint_tuning,OCC-16cedd935f1bcfab,CELL-f68f24f3ed9717a8,train_plateau5,accuracy_percent,3,99.66466666666666,0.02203028218914983,0.012719189352229073,99.642,99.686,/panels/original_proposal_and_joint_tuning/twolevel/cells/10/train_plateau5
original_proposal_and_joint_tuning,OCC-16cedd935f1bcfab,CELL-f68f24f3ed9717a8,auc_raw,accuracy_percent,3,78.25443333333334,0.1056379351054011,0.06099009026973955,78.1573,78.3669,/panels/original_proposal_and_joint_tuning/twolevel/cells/10/auc_raw
original_proposal_and_joint_tuning,OCC-38ae8fd7d204ab96,CELL-6c614a70e7f5a07d,train_plateau5,accuracy_percent,3,99.63333333333334,0.02411085509336722,0.013920408678547625,99.608,99.656,/panels/original_proposal_and_joint_tuning/twolevel/cells/11/train_plateau5
original_proposal_and_joint_tuning,OCC-38ae8fd7d204ab96,CELL-6c614a70e7f5a07d,auc_raw,accuracy_percent,3,79.55363333333334,0.14768162828644282,0.08526402784554002,79.4254,79.7151,/panels/original_proposal_and_joint_tuning/twolevel/cells/11/auc_raw
original_proposal_and_joint_tuning,OCC-43a7839c4511ea56,CELL-eb0fbab7176e44b5,train_plateau5,accuracy_percent,3,99.64066666666668,0.0075718777943989835,0.004371625682867203,99.632,99.646,/panels/original_proposal_and_joint_tuning/twolevel/cells/12/train_plateau5
original_proposal_and_joint_tuning,OCC-43a7839c4511ea56,CELL-eb0fbab7176e44b5,auc_raw,accuracy_percent,3,82.35213333333333,0.11952047244440449,0.06900517693944819,82.2392,82.4773,/panels/original_proposal_and_joint_tuning/twolevel/cells/12/auc_raw
original_proposal_and_joint_tuning,OCC-1cb4ffa7741373c2,CELL-8644b5219ee97847,train_plateau5,accuracy_percent,3,93.79266666666666,0.1814864549583041,0.10478125362444776,93.604,93.966,/panels/original_proposal_and_joint_tuning/twolevel/cells/13/train_plateau5
original_proposal_and_joint_tuning,OCC-1cb4ffa7741373c2,CELL-8644b5219ee97847,auc_raw,accuracy_percent,3,75.23756666666667,0.24601557538768354,0.14203715867491978,75.0172,75.503,/panels/original_proposal_and_joint_tuning/twolevel/cells/13/auc_raw
original_proposal_and_joint_tuning,OCC-0fb35962dca591fd,CELL-43152fe1bde3937b,train_plateau5,accuracy_percent,3,99.73133333333332,0.030353473167553296,0.01752458590412698,99.704,99.764,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/0/train_plateau5
original_proposal_and_joint_tuning,OCC-0fb35962dca591fd,CELL-43152fe1bde3937b,auc_raw,accuracy_percent,3,76.84003333333334,0.22708664278933988,0.13110853434379377,76.5822,77.0103,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/0/auc_raw
original_proposal_and_joint_tuning,OCC-9fded4976b4a6398,CELL-c5ba43887578d8c9,train_plateau5,accuracy_percent,3,99.65866666666666,0.007571877794395856,0.0043716256828653976,99.65,99.664,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/1/train_plateau5
original_proposal_and_joint_tuning,OCC-9fded4976b4a6398,CELL-c5ba43887578d8c9,auc_raw,accuracy_percent,3,77.71443333333333,0.10468435094766249,0.06043953819957419,77.6525,77.8353,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/1/auc_raw
original_proposal_and_joint_tuning,OCC-590cb2d72ab48389,CELL-55168a0a09363abd,train_plateau5,accuracy_percent,3,99.61533333333334,0.01301281419729349,0.007512951779721981,99.602,99.628,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/2/train_plateau5
original_proposal_and_joint_tuning,OCC-590cb2d72ab48389,CELL-55168a0a09363abd,auc_raw,accuracy_percent,3,77.29163333333334,0.22464474917819685,0.12969870641006792,77.0415,77.4762,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/2/auc_raw
original_proposal_and_joint_tuning,OCC-4e886635bcdb801a,CELL-060db8216901f6e2,train_plateau5,accuracy_percent,3,99.678,0.027999999999998693,0.016165807537308768,99.65,99.706,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/3/train_plateau5
original_proposal_and_joint_tuning,OCC-4e886635bcdb801a,CELL-060db8216901f6e2,auc_raw,accuracy_percent,3,77.20296666666667,0.2056947819788666,0.11875793774640002,76.9658,77.3327,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/3/auc_raw
original_proposal_and_joint_tuning,OCC-5e1a75449623784c,CELL-56a56eeba431a408,train_plateau5,accuracy_percent,3,99.64,0.00871779788708548,0.005033222956849553,99.63,99.646,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/4/train_plateau5
original_proposal_and_joint_tuning,OCC-5e1a75449623784c,CELL-56a56eeba431a408,auc_raw,accuracy_percent,3,77.597,0.06425005836572639,0.0370947884929013,77.5327,77.6612,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/4/auc_raw
original_proposal_and_joint_tuning,OCC-94965adb1215c826,CELL-8269907c1f3755dd,train_plateau5,accuracy_percent,3,99.642,0.02778488797890032,0.016041612554021697,99.61,99.66,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/5/train_plateau5
original_proposal_and_joint_tuning,OCC-94965adb1215c826,CELL-8269907c1f3755dd,auc_raw,accuracy_percent,3,77.67156666666666,0.10102719105930344,0.0583280759535606,77.5929,77.7855,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/5/auc_raw
cau1,OCC-ba3fd520eed0994a,CELL-54f8564674b60cde,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/0/train_plateau5
cau1,OCC-ba3fd520eed0994a,CELL-54f8564674b60cde,auc_raw,accuracy_percent,3,84.01389999999999,0.11296676502405018,0.06522139219611657,83.8892,84.1094,/panels/cau1/cells/0/auc_raw
cau1,OCC-eb5b697056d0a459,CELL-99b2dcffcb2e2c05,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/1/train_plateau5
cau1,OCC-eb5b697056d0a459,CELL-99b2dcffcb2e2c05,auc_raw,accuracy_percent,3,85.6494,0.3837919879309578,0.2215824075447601,85.3927,86.0906,/panels/cau1/cells/1/auc_raw
cau1,OCC-a6627fe09f690b1b,CELL-ff5b16de8ab673ab,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/2/train_plateau5
cau1,OCC-a6627fe09f690b1b,CELL-ff5b16de8ab673ab,auc_raw,accuracy_percent,3,85.49776666666666,0.32118770731977586,0.18543780928147133,85.1555,85.79260000000001,/panels/cau1/cells/2/auc_raw
cau1,OCC-aa9fbf4af47ec585,CELL-e9a0247a99a9f9cb,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/3/train_plateau5
cau1,OCC-aa9fbf4af47ec585,CELL-e9a0247a99a9f9cb,auc_raw,accuracy_percent,3,84.36613333333334,0.08672913774120977,0.050073091021471595,84.2828,84.4559,/panels/cau1/cells/3/auc_raw
cau1,OCC-48e75235d317408d,CELL-0d05266c6cf8e3fd,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/4/train_plateau5
cau1,OCC-48e75235d317408d,CELL-0d05266c6cf8e3fd,auc_raw,accuracy_percent,3,82.98956666666666,0.1384765082363564,0.07994944930669981,82.8424,83.1173,/panels/cau1/cells/4/auc_raw
cau1,OCC-73975464649af904,CELL-3177e994988dc934,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/5/train_plateau5
cau1,OCC-73975464649af904,CELL-3177e994988dc934,auc_raw,accuracy_percent,3,80.69473333333333,0.04477413687982637,0.025850359980300906,80.6476,80.7367,/panels/cau1/cells/5/auc_raw
cau1,OCC-0297fdfa373a66af,CELL-93be884fbd3f5f73,train_plateau5,accuracy_percent,3,100.0,0.0,0.0,100.0,100.0,/panels/cau1/cells/6/train_plateau5
cau1,OCC-0297fdfa373a66af,CELL-93be884fbd3f5f73,auc_raw,accuracy_percent,3,75.11083333333333,0.44907730218007974,0.25927490130062,74.7083,75.5952,/panels/cau1/cells/6/auc_raw
cau1,OCC-fe486353a7b2cd80,CELL-fae9b87c606f924e,train_plateau5,accuracy_percent,3,99.99466666666666,0.003055050463310728,0.0017638342073803398,99.99199999999999,99.998,/panels/cau1/cells/7/train_plateau5
cau1,OCC-fe486353a7b2cd80,CELL-fae9b87c606f924e,auc_raw,accuracy_percent,3,74.08743333333332,0.6253394704745042,0.3610399116133531,73.6295,74.7999,/panels/cau1/cells/7/auc_raw
cau1,OCC-fba233c6bd986a37,CELL-70b669851255fdcc,train_plateau5,accuracy_percent,3,99.99733333333333,0.003055050463304526,0.0017638342073767591,99.994,100.0,/panels/cau1/cells/8/train_plateau5
cau1,OCC-fba233c6bd986a37,CELL-70b669851255fdcc,auc_raw,accuracy_percent,3,84.80463333333333,0.36924371806888484,0.21318296002364895,84.3788,85.036,/panels/cau1/cells/8/auc_raw
cdn1,OCC-9534a454e2fcb924,CELL-69281da7b52b1966,train_plateau5,accuracy_percent,3,99.97733333333333,0.005773502691891007,0.003333333333330302,99.974,99.984,/panels/cdn1/cells/0/train_plateau5
cdn1,OCC-9534a454e2fcb924,CELL-69281da7b52b1966,auc_raw,accuracy_percent,3,64.34851666666667,0.16784457344023362,0.0969051096577368,64.1582,64.4754,/panels/cdn1/cells/0/auc_raw
cdn1,OCC-51c2235ec6399210,CELL-e96406bf4a36ab62,train_plateau5,accuracy_percent,3,99.974,0.0034641016151460906,0.002000000000004813,99.972,99.97800000000001,/panels/cdn1/cells/1/train_plateau5
cdn1,OCC-51c2235ec6399210,CELL-e96406bf4a36ab62,auc_raw,accuracy_percent,3,69.08076666666666,0.16875889112379955,0.09743299121846842,68.8967,69.2282,/panels/cdn1/cells/1/auc_raw
cdn1,OCC-e637288718183c3e,CELL-28871b5f4609995b,train_plateau5,accuracy_percent,3,99.97466666666666,0.0023094010767613256,0.001333333333334963,99.972,99.976,/panels/cdn1/cells/2/train_plateau5
cdn1,OCC-e637288718183c3e,CELL-28871b5f4609995b,auc_raw,accuracy_percent,3,68.63416666666666,0.10999024199142897,0.0635028958219836,68.5547,68.7597,/panels/cdn1/cells/2/auc_raw
cdn1,OCC-37b3bae319bcfda0,CELL-2bc1669a686315ea,train_plateau5,accuracy_percent,3,99.96733333333333,0.005033222956850494,0.002905932629029037,99.96199999999999,99.972,/panels/cdn1/cells/3/train_plateau5
cdn1,OCC-37b3bae319bcfda0,CELL-2bc1669a686315ea,auc_raw,accuracy_percent,3,66.2803,0.0790241102449131,0.04562459132237124,66.2187,66.3694,/panels/cdn1/cells/3/auc_raw
cdn1,OCC-84916f8df863f38c,CELL-e35c69e1d77d5851,train_plateau5,accuracy_percent,3,99.95733333333332,0.003055050463304526,0.0017638342073767591,99.954,99.96,/panels/cdn1/cells/4/train_plateau5
cdn1,OCC-84916f8df863f38c,CELL-e35c69e1d77d5851,auc_raw,accuracy_percent,3,62.8728,0.22553722530881642,0.13021397774432644,62.6188,63.0496,/panels/cdn1/cells/4/auc_raw
cdn1,OCC-f06110680be7e907,CELL-3dd1fdc8e6ce9773,train_plateau5,accuracy_percent,3,99.88933333333334,0.008082903768649988,0.0046666666666639114,99.882,99.898,/panels/cdn1/cells/5/train_plateau5
cdn1,OCC-f06110680be7e907,CELL-3dd1fdc8e6ce9773,auc_raw,accuracy_percent,3,56.620733333333334,0.25794953640844953,0.14892723428275753,56.3345,56.8352,/panels/cdn1/cells/5/auc_raw
cdn1,OCC-49ac860b097334af,CELL-ba073476cb8b0c2f,train_plateau5,accuracy_percent,3,99.67466666666667,0.01847520861406599,0.010666666666665492,99.664,99.696,/panels/cdn1/cells/6/train_plateau5
cdn1,OCC-49ac860b097334af,CELL-ba073476cb8b0c2f,auc_raw,accuracy_percent,3,51.84546666666667,0.3524054672296287,0.20346139136892197,51.4942,52.199,/panels/cdn1/cells/6/auc_raw
cdn1,OCC-28b6d97b2a99482d,CELL-e52a8eaeb52a6230,train_plateau5,accuracy_percent,3,96.00666666666667,0.03208322510804605,0.018523258652601748,95.976,96.04,/panels/cdn1/cells/7/train_plateau5
cdn1,OCC-28b6d97b2a99482d,CELL-e52a8eaeb52a6230,auc_raw,accuracy_percent,3,54.78556666666667,0.0799064661547058,0.046134019744411114,54.6995,54.8574,/panels/cdn1/cells/7/auc_raw
