cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
CELL-06ad594d90ac78c0,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-4,1,1,none,,na,na,100,80,100,20,100,True,4,92.89750000000001,0.1295389259386259,0.06476946296931295,92.73,93.041,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-4""]","[""alpha0_robustness""]","[""OCC-bb237e015f669b9e""]","[""/panels/alpha0_robustness/cells/16""]","[""MEAS-34bc82fbe6a187f9"",""MEAS-3bde6788e81fedba"",""MEAS-5612387f69b8cde5"",""MEAS-96842ceb54efc607""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-7d7af39dbcf83bb2,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,100,80,100,20,100,True,3,93.91966666666667,0.13008202540448133,0.07510289238400904,93.787,94.047,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-3e-4""]","[""alpha0_robustness""]","[""OCC-bb576a6c3797338b""]","[""/panels/alpha0_robustness/cells/17""]","[""MEAS-0deea590b2bfe6cc"",""MEAS-d1ab659d1e0f6215"",""MEAS-ee9228aa18a9c953""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-1c844fe85a2f7182,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,100,80,100,20,100,True,3,94.077,0.110652609548987,0.0638853139096422,93.957,94.175,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-3""]","[""alpha0_robustness""]","[""OCC-f6dc4e0155132142""]","[""/panels/alpha0_robustness/cells/18""]","[""MEAS-9380f5242685dc2c"",""MEAS-976a77b6ebf726d6"",""MEAS-9c4530bcd60bca1a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-9f5ada207a5ae8ca,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-2,1,1,none,,na,na,100,80,100,20,100,True,2,92.5805,0.1704127342659577,0.12049999999999982,92.46,92.701,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-2|1|1|none||na|na|100"",""cosine-1e-2""]","[""alpha0_robustness"",""schedule_controls""]","[""OCC-76879d2129cf22d2"",""OCC-9235134025cc51ce""]","[""/panels/alpha0_robustness/cells/19"",""/panels/schedule_controls/cells_by_family/cosine_SW/0""]","[""MEAS-03c087e20c67ac89"",""MEAS-aa7e95624df5abf3""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-e8a351e27b79b054,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-1,1,1,none,,na,na,100,80,100,20,100,True,3,53.050666666666665,3.2310997095932077,1.8654762871121602,50.148,56.532,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-1""]","[""alpha0_robustness""]","[""OCC-c62cfc4c5902f074""]","[""/panels/alpha0_robustness/cells/20""]","[""MEAS-21ff531794280388"",""MEAS-43cb36a946bbca0b"",""MEAS-e7c108582c57c5c5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-198b4c6437ad1820,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-1,1,1,none,,na,na,300,280,300,20,300,True,2,13.5015,,,10.0,17.003,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-1|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-c4fba16063664c20""]","[""/panels/alpha0_300_extremes/cells/0""]","[""MEAS-58e2fb9ff15d5c42"",""MEAS-f234094e3b4667b4""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-f0dc4d126afab1a2,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-2,1,1,none,,na,na,300,280,300,20,300,True,2,70.891,,,67.73,74.052,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-2|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-086fd09468c4aba2""]","[""/panels/alpha0_300_extremes/cells/1""]","[""MEAS-8375793a915387ee"",""MEAS-93af53e63c2542e0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-5134aade89cbb328,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-5,1,1,none,,na,na,300,280,300,20,300,True,2,86.754,,,86.697,86.811,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-5|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-c6ee2b0f45a0fa69""]","[""/panels/alpha0_300_extremes/cells/2""]","[""MEAS-5b3b57f498eee403"",""MEAS-8caaae15da019442""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-ddbf6a28000c5ed7,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-6,1,1,none,,na,na,300,280,300,20,300,True,2,78.50649999999999,,,78.029,78.984,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-6|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-7050e03770ddf336""]","[""/panels/alpha0_300_extremes/cells/3""]","[""MEAS-c059982b071c1276"",""MEAS-f835c0ebc838e393""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-106ae42150cee7c5,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-1,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,86.0015,,,84.475,87.528,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-1|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-1c407094ffcc15fa""]","[""/panels/alpha0_300_extremes/cells/4""]","[""MEAS-8476a3078574c540"",""MEAS-9b6be1d405346e63""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-93635079899103be,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-2,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,90.417,,,90.383,90.451,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-2|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-e3205e3393eb8ce0""]","[""/panels/alpha0_300_extremes/cells/5""]","[""MEAS-4ca05084674716b1"",""MEAS-5381c47f0150461a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-2af3f7d8523464bc,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-5,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,92.3465,,,92.26,92.433,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-5|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-08e2800240886171""]","[""/panels/alpha0_300_extremes/cells/6""]","[""MEAS-439d4f213247de06"",""MEAS-f8fb3d10007de254""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-b6a50690e7160ed0,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,92.1545,,,91.999,92.31,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-6|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-19851be068c15ff8""]","[""/panels/alpha0_300_extremes/cells/7""]","[""MEAS-9b96e2b737d25a76"",""MEAS-d2af2d1d6c11d911""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-e10a85cb20b0d5fe,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,100,80,100,20,100,True,2,90.26400000000001,,,90.227,90.301,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-5690b948b4175945""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/0""]","[""MEAS-2398e967eda9c05b"",""MEAS-56eac8b7b4196a29""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-91a162c047b7441f,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-4,1,1,none,,na,na,100,80,100,20,100,True,5,91.1878,,,90.829,91.415,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-63709e15bdccd0e9""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/1""]","[""MEAS-1a2b6f8f8a3f03e7"",""MEAS-28bd168b7c56a3ef"",""MEAS-3a6f3e6e448e4fd2"",""MEAS-7cf31e46e72ce547"",""MEAS-d4c30af5c316a506""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-da2286e9bfe3683f,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-3,1,1,none,,na,na,100,80,100,20,100,True,2,85.96199999999999,,,85.556,86.368,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-af7e1a74e7e72ccc""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/2""]","[""MEAS-a7016972df26e2f9"",""MEAS-eeeca06256887b44""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-dad001b6c988469b,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,100,80,100,20,100,True,5,91.85860000000001,,,91.715,92.025,5,5,5,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-3cab8d3bbf021b8e""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/3""]","[""MEAS-209b5f1db3086b6a"",""MEAS-4f81a124e540ea51"",""MEAS-5b49a228f2da955a"",""MEAS-6119c0f218321eb8"",""MEAS-be2f2920a604432e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-6764f34e9a3d89b4,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,100,80,100,20,100,True,2,94.02799999999999,,,93.957,94.099,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-133c495f9867dc92""]","[""/panels/schedule_controls/cells_by_family/cosine_SW/1""]","[""MEAS-9380f5242685dc2c"",""MEAS-9c4530bcd60bca1a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-43e1c7d1b7ebc8ac,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-4,1,1,none,,na,na,100,80,100,20,100,True,2,92.96199999999999,,,92.883,93.041,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-cd8f8dd00b0c00f9""]","[""/panels/schedule_controls/cells_by_family/cosine_SW/2""]","[""MEAS-34bc82fbe6a187f9"",""MEAS-96842ceb54efc607""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-4072336e1f397952,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-3,1,1,none,,na,na,100,80,100,20,100,True,2,94.3555,,,94.263,94.448,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-b4eab90d64da50b5""]","[""/panels/schedule_controls/cells_by_family/cosine_SW/4""]","[""MEAS-184604d6276c8130"",""MEAS-24eb749ff09ef09e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
