occurrence_id,panel_id,source_pointer,run_id,run_label_in_context,primary_measurement_id,legacy_measurement_id,inline_raw_hash_present,resolved_raw_sha256,raw_hash_origin,recorded_scalar_fields
OCC-815b2d3fb771f132,horizon_reversal,/panels/horizon_reversal/shared_ms/2/cells/bl5/nodewise/runs/0,RUN-4702454,bl5-node-e40-s0,MEAS-0282567a2fd88d6e,MEAS-d40e3c3969058939,True,607bf8b0acd1815a0939479c2d420f9ff3ba9a552a105f2cba25b4d03f7b7018,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.949,""csv_plateau5"":91.038,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702454"",""plateau5"":86.49799999999999,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s0-4702454.out"",""raw_sha256"":""607bf8b0acd1815a0939479c2d420f9ff3ba9a552a105f2cba25b4d03f7b7018"",""run"":""bl5-node-e40-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":89.426}"
OCC-815b2d3fb771f132,horizon_reversal,/panels/horizon_reversal/shared_ms/2/cells/bl5/nodewise/runs/1,RUN-4702455,bl5-node-e40-s1,MEAS-4f954fba6b0c0d46,MEAS-81068452cd3fbabc,True,f2b5b1083f47d66e9eecd35d091a521a7affbbf63fa35c5f9b6118950709721a,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.968,""csv_plateau5"":90.848,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702455"",""plateau5"":86.82000000000001,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s1-4702455.out"",""raw_sha256"":""f2b5b1083f47d66e9eecd35d091a521a7affbbf63fa35c5f9b6118950709721a"",""run"":""bl5-node-e40-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":89.302}"
OCC-815b2d3fb771f132,horizon_reversal,/panels/horizon_reversal/shared_ms/2/cells/bl5/nodewise/runs/2,RUN-4702456,bl5-node-e40-s2,MEAS-23c90c0d02e403a1,MEAS-cf050aae020f1f7d,True,fb2dc4b4a05a351ac114de44a7fa37ddef5aa755b70c73de75ef6704da146d40,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.996,""csv_plateau5"":90.844,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702456"",""plateau5"":86.554,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s2-4702456.out"",""raw_sha256"":""fb2dc4b4a05a351ac114de44a7fa37ddef5aa755b70c73de75ef6704da146d40"",""run"":""bl5-node-e40-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":89.364}"
OCC-1ab60157685f60bc,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/layerwise/runs/0,RUN-4702517,br6-lay-c2-s0,MEAS-ec6a18636d8be8b4,MEAS-922cf76170b193a8,True,aa43e9f67007587c908046fe96de76d95527b697c0e252391dff3e723443b69b,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.01,""csv_plateau5"":89.792,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702517"",""plateau5"":87.932,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s0-4702517.out"",""raw_sha256"":""aa43e9f67007587c908046fe96de76d95527b697c0e252391dff3e723443b69b"",""run"":""br6-lay-c2-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":93.356}"
OCC-1ab60157685f60bc,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/layerwise/runs/1,RUN-4702518,br6-lay-c2-s1,MEAS-133332f45e0cccf2,MEAS-b0dcd16c8adae6c2,True,035c1e8162ef646d3ba90f15e1661709ac7219c8a49d6a3ad9dc69530a3e12e1,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.95,""csv_plateau5"":89.574,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702518"",""plateau5"":88.09,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s1-4702518.out"",""raw_sha256"":""035c1e8162ef646d3ba90f15e1661709ac7219c8a49d6a3ad9dc69530a3e12e1"",""run"":""br6-lay-c2-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":93.008}"
OCC-1ab60157685f60bc,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/layerwise/runs/2,RUN-4702519,br6-lay-c2-s2,MEAS-ea769e733d69a57b,MEAS-4a87bee77647f07e,True,800d14090b1cb96fd9f11da1c88a06b50fe03af9205b5faa7a00539e7f09045e,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.934,""csv_plateau5"":89.634,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702519"",""plateau5"":87.926,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s2-4702519.out"",""raw_sha256"":""800d14090b1cb96fd9f11da1c88a06b50fe03af9205b5faa7a00539e7f09045e"",""run"":""br6-lay-c2-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":93.098}"
OCC-1ab60157685f60bc,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/layerwise/runs/3,RUN-4702520,br6-lay-c2-s3,MEAS-37c97b4337396031,MEAS-d19d91f6382e3758,True,4e4f05fcf6f11c946a02e44938089cdbfdd48e339b125768cc80a95a84fda544,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.689,""csv_plateau5"":89.446,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702520"",""plateau5"":87.718,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s3-4702520.out"",""raw_sha256"":""4e4f05fcf6f11c946a02e44938089cdbfdd48e339b125768cc80a95a84fda544"",""run"":""br6-lay-c2-s3"",""seed"":3,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.806}"
OCC-c26bbb95f4ab827d,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/nodewise/runs/0,RUN-4702521,br6-node-c2-s0,MEAS-9588797cdadcf13f,MEAS-98593ae74b391d82,True,633106dc3910c9bb32825e994de2a66585e6ab2f2eb50a5426e0b5039f2a66b8,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.962,""csv_plateau5"":91.078,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702521"",""plateau5"":88.39999999999999,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s0-4702521.out"",""raw_sha256"":""633106dc3910c9bb32825e994de2a66585e6ab2f2eb50a5426e0b5039f2a66b8"",""run"":""br6-node-c2-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.502}"
OCC-c26bbb95f4ab827d,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/nodewise/runs/1,RUN-4702522,br6-node-c2-s1,MEAS-5310ed721e2f8d21,MEAS-22d3f4a2ad3c5b89,True,e50f6626a709aabe535361e93be44344eb2cd6488d0f03756e04ae600badf03f,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.872,""csv_plateau5"":90.662,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702522"",""plateau5"":88.594,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s1-4702522.out"",""raw_sha256"":""e50f6626a709aabe535361e93be44344eb2cd6488d0f03756e04ae600badf03f"",""run"":""br6-node-c2-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.474}"
OCC-c26bbb95f4ab827d,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/nodewise/runs/2,RUN-4702523,br6-node-c2-s2,MEAS-8094d61fddec131e,MEAS-2b4256a37cef2952,True,c56894845f609fe9c6e3c7b21f65ff37a2dfbdc3c8488cea7595568d60044bbc,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.901,""csv_plateau5"":90.882,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702523"",""plateau5"":88.602,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s2-4702523.out"",""raw_sha256"":""c56894845f609fe9c6e3c7b21f65ff37a2dfbdc3c8488cea7595568d60044bbc"",""run"":""br6-node-c2-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.646}"
OCC-c26bbb95f4ab827d,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/br6/nodewise/runs/3,RUN-4702524,br6-node-c2-s3,MEAS-12b30854711307b7,MEAS-44d7a338405b443f,True,cdd90a1e0a6b4b2cc344b4f252f3825f7d2decf31e3f0d091ed183b7b7f1db10,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.662,""csv_plateau5"":90.836,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702524"",""plateau5"":88.228,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s3-4702524.out"",""raw_sha256"":""cdd90a1e0a6b4b2cc344b4f252f3825f7d2decf31e3f0d091ed183b7b7f1db10"",""run"":""br6-node-c2-s3"",""seed"":3,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.216}"
OCC-84fd57ed001083f5,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/bl5/layerwise/runs/0,RUN-4702451,bl5-lay-e40-s0,MEAS-4c8c05446d8eb384,MEAS-ad9d2df8295d19ea,True,712042d779216da90bebff352338f6366e32aef4fedf7998bc590d44f6a65929,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.16,""csv_plateau5"":90.054,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702451"",""plateau5"":87.908,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-lay-e40-s0-4702451.out"",""raw_sha256"":""712042d779216da90bebff352338f6366e32aef4fedf7998bc590d44f6a65929"",""run"":""bl5-lay-e40-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":93.222}"
OCC-84fd57ed001083f5,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/bl5/layerwise/runs/1,RUN-4702452,bl5-lay-e40-s1,MEAS-14cd978eeb07b43b,MEAS-44af90aca38588cb,True,616edc5f9ec2d97f6272d6ec34128668c9b062e07208ff1729f1e487dceb967b,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.579,""csv_plateau5"":89.228,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702452"",""plateau5"":87.55,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-lay-e40-s1-4702452.out"",""raw_sha256"":""616edc5f9ec2d97f6272d6ec34128668c9b062e07208ff1729f1e487dceb967b"",""run"":""bl5-lay-e40-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":93.01}"
OCC-84fd57ed001083f5,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/bl5/layerwise/runs/2,RUN-4702453,bl5-lay-e40-s2,MEAS-dbe567b9dc9bf3a1,MEAS-5b7f457cb71d0915,True,4dc97789d538fe4f686e3b0d3a54d0eba58c236d901bfda47bcab3ad0b1b2b67,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.746,""csv_plateau5"":89.654,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702453"",""plateau5"":87.482,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-lay-e40-s2-4702453.out"",""raw_sha256"":""4dc97789d538fe4f686e3b0d3a54d0eba58c236d901bfda47bcab3ad0b1b2b67"",""run"":""bl5-lay-e40-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":93.064}"
OCC-4363b75cc516a8c4,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/bl5/nodewise/runs/0,RUN-4702454,bl5-node-e40-s0,MEAS-f8db7ab0e061409f,MEAS-d40e3c3969058939,True,607bf8b0acd1815a0939479c2d420f9ff3ba9a552a105f2cba25b4d03f7b7018,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.949,""csv_plateau5"":91.038,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702454"",""plateau5"":88.466,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s0-4702454.out"",""raw_sha256"":""607bf8b0acd1815a0939479c2d420f9ff3ba9a552a105f2cba25b4d03f7b7018"",""run"":""bl5-node-e40-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.548}"
OCC-4363b75cc516a8c4,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/bl5/nodewise/runs/1,RUN-4702455,bl5-node-e40-s1,MEAS-833f993861daa0db,MEAS-81068452cd3fbabc,True,f2b5b1083f47d66e9eecd35d091a521a7affbbf63fa35c5f9b6118950709721a,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.968,""csv_plateau5"":90.848,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702455"",""plateau5"":88.764,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s1-4702455.out"",""raw_sha256"":""f2b5b1083f47d66e9eecd35d091a521a7affbbf63fa35c5f9b6118950709721a"",""run"":""bl5-node-e40-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.446}"
OCC-4363b75cc516a8c4,horizon_reversal,/panels/horizon_reversal/shared_ms/3/cells/bl5/nodewise/runs/2,RUN-4702456,bl5-node-e40-s2,MEAS-5fc8de6ee611b945,MEAS-cf050aae020f1f7d,True,fb2dc4b4a05a351ac114de44a7fa37ddef5aa755b70c73de75ef6704da146d40,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.996,""csv_plateau5"":90.844,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702456"",""plateau5"":88.624,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s2-4702456.out"",""raw_sha256"":""fb2dc4b4a05a351ac114de44a7fa37ddef5aa755b70c73de75ef6704da146d40"",""run"":""bl5-node-e40-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":92.6}"
OCC-e31359102835e1a1,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/layerwise/runs/0,RUN-4702517,br6-lay-c2-s0,MEAS-ce288f2f003f26b6,MEAS-922cf76170b193a8,True,aa43e9f67007587c908046fe96de76d95527b697c0e252391dff3e723443b69b,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.01,""csv_plateau5"":89.792,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702517"",""plateau5"":88.778,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s0-4702517.out"",""raw_sha256"":""aa43e9f67007587c908046fe96de76d95527b697c0e252391dff3e723443b69b"",""run"":""br6-lay-c2-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":95.174}"
OCC-e31359102835e1a1,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/layerwise/runs/1,RUN-4702518,br6-lay-c2-s1,MEAS-6a544c9671e3eac2,MEAS-b0dcd16c8adae6c2,True,035c1e8162ef646d3ba90f15e1661709ac7219c8a49d6a3ad9dc69530a3e12e1,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.95,""csv_plateau5"":89.574,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702518"",""plateau5"":88.804,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s1-4702518.out"",""raw_sha256"":""035c1e8162ef646d3ba90f15e1661709ac7219c8a49d6a3ad9dc69530a3e12e1"",""run"":""br6-lay-c2-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.92}"
OCC-e31359102835e1a1,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/layerwise/runs/2,RUN-4702519,br6-lay-c2-s2,MEAS-3f014898f3034a1e,MEAS-4a87bee77647f07e,True,800d14090b1cb96fd9f11da1c88a06b50fe03af9205b5faa7a00539e7f09045e,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.934,""csv_plateau5"":89.634,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702519"",""plateau5"":88.784,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s2-4702519.out"",""raw_sha256"":""800d14090b1cb96fd9f11da1c88a06b50fe03af9205b5faa7a00539e7f09045e"",""run"":""br6-lay-c2-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.908}"
OCC-e31359102835e1a1,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/layerwise/runs/3,RUN-4702520,br6-lay-c2-s3,MEAS-fd5231b87bfd3ed7,MEAS-d19d91f6382e3758,True,4e4f05fcf6f11c946a02e44938089cdbfdd48e339b125768cc80a95a84fda544,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.689,""csv_plateau5"":89.446,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702520"",""plateau5"":88.448,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s3-4702520.out"",""raw_sha256"":""4e4f05fcf6f11c946a02e44938089cdbfdd48e339b125768cc80a95a84fda544"",""run"":""br6-lay-c2-s3"",""seed"":3,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.632}"
OCC-3080fa4f21ee6e84,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/nodewise/runs/0,RUN-4702521,br6-node-c2-s0,MEAS-dbc7c17598bb4a80,MEAS-98593ae74b391d82,True,633106dc3910c9bb32825e994de2a66585e6ab2f2eb50a5426e0b5039f2a66b8,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.962,""csv_plateau5"":91.078,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702521"",""plateau5"":89.96,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s0-4702521.out"",""raw_sha256"":""633106dc3910c9bb32825e994de2a66585e6ab2f2eb50a5426e0b5039f2a66b8"",""run"":""br6-node-c2-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.836}"
OCC-3080fa4f21ee6e84,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/nodewise/runs/1,RUN-4702522,br6-node-c2-s1,MEAS-0b16627230d0fde1,MEAS-22d3f4a2ad3c5b89,True,e50f6626a709aabe535361e93be44344eb2cd6488d0f03756e04ae600badf03f,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.872,""csv_plateau5"":90.662,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702522"",""plateau5"":89.834,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s1-4702522.out"",""raw_sha256"":""e50f6626a709aabe535361e93be44344eb2cd6488d0f03756e04ae600badf03f"",""run"":""br6-node-c2-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.574}"
OCC-3080fa4f21ee6e84,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/nodewise/runs/2,RUN-4702523,br6-node-c2-s2,MEAS-7f3032da2d0ae639,MEAS-2b4256a37cef2952,True,c56894845f609fe9c6e3c7b21f65ff37a2dfbdc3c8488cea7595568d60044bbc,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.901,""csv_plateau5"":90.882,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702523"",""plateau5"":89.818,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s2-4702523.out"",""raw_sha256"":""c56894845f609fe9c6e3c7b21f65ff37a2dfbdc3c8488cea7595568d60044bbc"",""run"":""br6-node-c2-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.786}"
OCC-3080fa4f21ee6e84,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/br6/nodewise/runs/3,RUN-4702524,br6-node-c2-s3,MEAS-faf7b910f923ce02,MEAS-44d7a338405b443f,True,cdd90a1e0a6b4b2cc344b4f252f3825f7d2decf31e3f0d091ed183b7b7f1db10,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.662,""csv_plateau5"":90.836,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702524"",""plateau5"":89.354,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-node-c2-s3-4702524.out"",""raw_sha256"":""cdd90a1e0a6b4b2cc344b4f252f3825f7d2decf31e3f0d091ed183b7b7f1db10"",""run"":""br6-node-c2-s3"",""seed"":3,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.47}"
OCC-ae4d29a0aa53477d,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/bl5/layerwise/runs/0,RUN-4702451,bl5-lay-e40-s0,MEAS-4420ab40889e7399,MEAS-ad9d2df8295d19ea,True,712042d779216da90bebff352338f6366e32aef4fedf7998bc590d44f6a65929,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.16,""csv_plateau5"":90.054,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702451"",""plateau5"":89.248,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-lay-e40-s0-4702451.out"",""raw_sha256"":""712042d779216da90bebff352338f6366e32aef4fedf7998bc590d44f6a65929"",""run"":""bl5-lay-e40-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":95.08}"
OCC-ae4d29a0aa53477d,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/bl5/layerwise/runs/1,RUN-4702452,bl5-lay-e40-s1,MEAS-56b9f388b656e688,MEAS-44af90aca38588cb,True,616edc5f9ec2d97f6272d6ec34128668c9b062e07208ff1729f1e487dceb967b,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.579,""csv_plateau5"":89.228,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702452"",""plateau5"":88.638,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-lay-e40-s1-4702452.out"",""raw_sha256"":""616edc5f9ec2d97f6272d6ec34128668c9b062e07208ff1729f1e487dceb967b"",""run"":""bl5-lay-e40-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.92}"
OCC-ae4d29a0aa53477d,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/bl5/layerwise/runs/2,RUN-4702453,bl5-lay-e40-s2,MEAS-ad10964d1a233c59,MEAS-5b7f457cb71d0915,True,4dc97789d538fe4f686e3b0d3a54d0eba58c236d901bfda47bcab3ad0b1b2b67,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.746,""csv_plateau5"":89.654,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702453"",""plateau5"":88.638,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-lay-e40-s2-4702453.out"",""raw_sha256"":""4dc97789d538fe4f686e3b0d3a54d0eba58c236d901bfda47bcab3ad0b1b2b67"",""run"":""bl5-lay-e40-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.912}"
OCC-58844d0a78da0d0d,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/bl5/nodewise/runs/0,RUN-4702454,bl5-node-e40-s0,MEAS-accc6d1354212df4,MEAS-d40e3c3969058939,True,607bf8b0acd1815a0939479c2d420f9ff3ba9a552a105f2cba25b4d03f7b7018,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.949,""csv_plateau5"":91.038,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702454"",""plateau5"":89.92999999999999,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s0-4702454.out"",""raw_sha256"":""607bf8b0acd1815a0939479c2d420f9ff3ba9a552a105f2cba25b4d03f7b7018"",""run"":""bl5-node-e40-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.804}"
OCC-58844d0a78da0d0d,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/bl5/nodewise/runs/1,RUN-4702455,bl5-node-e40-s1,MEAS-6e43e6c11e37757a,MEAS-81068452cd3fbabc,True,f2b5b1083f47d66e9eecd35d091a521a7affbbf63fa35c5f9b6118950709721a,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.968,""csv_plateau5"":90.848,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702455"",""plateau5"":89.998,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s1-4702455.out"",""raw_sha256"":""f2b5b1083f47d66e9eecd35d091a521a7affbbf63fa35c5f9b6118950709721a"",""run"":""bl5-node-e40-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.706}"
OCC-58844d0a78da0d0d,horizon_reversal,/panels/horizon_reversal/shared_ms/4/cells/bl5/nodewise/runs/2,RUN-4702456,bl5-node-e40-s2,MEAS-e191000434d4c116,MEAS-cf050aae020f1f7d,True,fb2dc4b4a05a351ac114de44a7fa37ddef5aa755b70c73de75ef6704da146d40,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.996,""csv_plateau5"":90.844,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702456"",""plateau5"":89.91,""provenance"":""env"",""raw_path"":""archive/Account2/runs/bl5-node-e40-s2-4702456.out"",""raw_sha256"":""fb2dc4b4a05a351ac114de44a7fa37ddef5aa755b70c73de75ef6704da146d40"",""run"":""bl5-node-e40-s2"",""seed"":2,""source"":""repository/results/all_runs.csv"",""train_plateau5"":94.918}"
OCC-9091816efe0413a6,horizon_reversal,/panels/horizon_reversal/shared_ms/5/cells/br6/layerwise/runs/0,RUN-4702517,br6-lay-c2-s0,MEAS-3022180e6f692f21,MEAS-922cf76170b193a8,True,aa43e9f67007587c908046fe96de76d95527b697c0e252391dff3e723443b69b,same occurrence,"{""account"":""Account2"",""csv_plateau20"":89.01,""csv_plateau5"":89.792,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702517"",""plateau5"":89.792,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s0-4702517.out"",""raw_sha256"":""aa43e9f67007587c908046fe96de76d95527b697c0e252391dff3e723443b69b"",""run"":""br6-lay-c2-s0"",""seed"":0,""source"":""repository/results/all_runs.csv"",""train_plateau5"":97.484}"
OCC-9091816efe0413a6,horizon_reversal,/panels/horizon_reversal/shared_ms/5/cells/br6/layerwise/runs/1,RUN-4702518,br6-lay-c2-s1,MEAS-611855d12697bfc3,MEAS-b0dcd16c8adae6c2,True,035c1e8162ef646d3ba90f15e1661709ac7219c8a49d6a3ad9dc69530a3e12e1,same occurrence,"{""account"":""Account2"",""csv_plateau20"":88.95,""csv_plateau5"":89.574,""dup_group"":"""",""epochs_parsed"":40,""job_id"":""4702518"",""plateau5"":89.574,""provenance"":""env"",""raw_path"":""archive/Account2/runs/br6-lay-c2-s1-4702518.out"",""raw_sha256"":""035c1e8162ef646d3ba90f15e1661709ac7219c8a49d6a3ad9dc69530a3e12e1"",""run"":""br6-lay-c2-s1"",""seed"":1,""source"":""repository/results/all_runs.csv"",""train_plateau5"":97.51}"
