panel_id,occurrence_id,run_id,metric,units,value,start_epoch_index,end_epoch_index_exclusive,window_records,window_basis,actual_epochs_parsed,terminal_window,raw_sha256,source_pointer,note
long_trajectory_pooling,OCC-1911acae0a687325,RUN-4681643,train_plateau5,accuracy_percent,99.61,95,100,5,explicit cell window_end_epoch,300,False,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,/panels/long_trajectory_pooling/e3a/0/cells/1/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-1911acae0a687325,RUN-4681643,csv_plateau5,accuracy_percent,92.916,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,/panels/long_trajectory_pooling/e3a/0/cells/1/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-fef3d0509817eeea,RUN-4681651,train_plateau5,accuracy_percent,97.75,95,100,5,explicit cell window_end_epoch,300,False,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,/panels/long_trajectory_pooling/e3a/0/cells/2/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-fef3d0509817eeea,RUN-4681651,csv_plateau5,accuracy_percent,91.894,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,/panels/long_trajectory_pooling/e3a/0/cells/2/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-fef3d0509817eeea,RUN-4681652,train_plateau5,accuracy_percent,97.744,95,100,5,explicit cell window_end_epoch,300,False,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,/panels/long_trajectory_pooling/e3a/0/cells/2/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-fef3d0509817eeea,RUN-4681652,csv_plateau5,accuracy_percent,91.758,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,/panels/long_trajectory_pooling/e3a/0/cells/2/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e136a7e2e1943ef7,RUN-4681638,train_plateau5,accuracy_percent,97.708,95,100,5,explicit cell window_end_epoch,300,False,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,/panels/long_trajectory_pooling/e3a/0/cells/3/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e136a7e2e1943ef7,RUN-4681638,csv_plateau5,accuracy_percent,92.348,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,/panels/long_trajectory_pooling/e3a/0/cells/3/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e136a7e2e1943ef7,RUN-4681642,train_plateau5,accuracy_percent,97.702,95,100,5,explicit cell window_end_epoch,300,False,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,/panels/long_trajectory_pooling/e3a/0/cells/3/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e136a7e2e1943ef7,RUN-4681642,csv_plateau5,accuracy_percent,91.764,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,/panels/long_trajectory_pooling/e3a/0/cells/3/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-7ab63cb25fc05952,RUN-4681637,train_plateau5,accuracy_percent,99.66799999999999,95,100,5,explicit cell window_end_epoch,300,False,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,/panels/long_trajectory_pooling/e3a/0/cells/4/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-7ab63cb25fc05952,RUN-4681637,csv_plateau5,accuracy_percent,91.84,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,/panels/long_trajectory_pooling/e3a/0/cells/4/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-7ab63cb25fc05952,RUN-4681641,train_plateau5,accuracy_percent,99.66,95,100,5,explicit cell window_end_epoch,300,False,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,/panels/long_trajectory_pooling/e3a/0/cells/4/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-7ab63cb25fc05952,RUN-4681641,csv_plateau5,accuracy_percent,91.688,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,/panels/long_trajectory_pooling/e3a/0/cells/4/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-9e2fc6ecdcc8a61b,RUN-4681640,train_plateau5,accuracy_percent,99.976,200,205,5,explicit cell window_end_epoch,300,False,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,/panels/long_trajectory_pooling/e3a/1/cells/0/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-9e2fc6ecdcc8a61b,RUN-4681640,csv_plateau5,accuracy_percent,93.058,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,/panels/long_trajectory_pooling/e3a/1/cells/0/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-9e2fc6ecdcc8a61b,RUN-4681644,train_plateau5,accuracy_percent,99.962,200,205,5,explicit cell window_end_epoch,300,False,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,/panels/long_trajectory_pooling/e3a/1/cells/0/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-9e2fc6ecdcc8a61b,RUN-4681644,csv_plateau5,accuracy_percent,93.568,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,/panels/long_trajectory_pooling/e3a/1/cells/0/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2dc7c8acc99fa147,RUN-4681639,train_plateau5,accuracy_percent,99.738,200,205,5,explicit cell window_end_epoch,300,False,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,/panels/long_trajectory_pooling/e3a/1/cells/1/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2dc7c8acc99fa147,RUN-4681639,csv_plateau5,accuracy_percent,93.116,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,/panels/long_trajectory_pooling/e3a/1/cells/1/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2dc7c8acc99fa147,RUN-4681643,train_plateau5,accuracy_percent,99.75,200,205,5,explicit cell window_end_epoch,300,False,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,/panels/long_trajectory_pooling/e3a/1/cells/1/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2dc7c8acc99fa147,RUN-4681643,csv_plateau5,accuracy_percent,92.916,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,/panels/long_trajectory_pooling/e3a/1/cells/1/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e2e90690390de0c2,RUN-4681651,train_plateau5,accuracy_percent,98.964,200,205,5,explicit cell window_end_epoch,300,False,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,/panels/long_trajectory_pooling/e3a/1/cells/2/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e2e90690390de0c2,RUN-4681651,csv_plateau5,accuracy_percent,91.894,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,/panels/long_trajectory_pooling/e3a/1/cells/2/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e2e90690390de0c2,RUN-4681652,train_plateau5,accuracy_percent,98.99,200,205,5,explicit cell window_end_epoch,300,False,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,/panels/long_trajectory_pooling/e3a/1/cells/2/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-e2e90690390de0c2,RUN-4681652,csv_plateau5,accuracy_percent,91.758,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,/panels/long_trajectory_pooling/e3a/1/cells/2/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-597b4d48ca3d442a,RUN-4681638,train_plateau5,accuracy_percent,98.932,200,205,5,explicit cell window_end_epoch,300,False,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,/panels/long_trajectory_pooling/e3a/1/cells/3/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-597b4d48ca3d442a,RUN-4681638,csv_plateau5,accuracy_percent,92.348,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,/panels/long_trajectory_pooling/e3a/1/cells/3/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-597b4d48ca3d442a,RUN-4681642,train_plateau5,accuracy_percent,98.968,200,205,5,explicit cell window_end_epoch,300,False,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,/panels/long_trajectory_pooling/e3a/1/cells/3/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-597b4d48ca3d442a,RUN-4681642,csv_plateau5,accuracy_percent,91.764,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,/panels/long_trajectory_pooling/e3a/1/cells/3/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-42fbacea0cc1dc6e,RUN-4681637,train_plateau5,accuracy_percent,99.944,200,205,5,explicit cell window_end_epoch,300,False,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,/panels/long_trajectory_pooling/e3a/1/cells/4/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-42fbacea0cc1dc6e,RUN-4681637,csv_plateau5,accuracy_percent,91.84,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,/panels/long_trajectory_pooling/e3a/1/cells/4/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-42fbacea0cc1dc6e,RUN-4681641,train_plateau5,accuracy_percent,99.954,200,205,5,explicit cell window_end_epoch,300,False,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,/panels/long_trajectory_pooling/e3a/1/cells/4/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-42fbacea0cc1dc6e,RUN-4681641,csv_plateau5,accuracy_percent,91.688,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,/panels/long_trajectory_pooling/e3a/1/cells/4/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-8f9bcf9ae3a63db3,RUN-4681640,train_plateau5,accuracy_percent,99.99199999999999,295,300,5,explicit cell window_end_epoch,300,True,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,/panels/long_trajectory_pooling/e3a/2/cells/0/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-8f9bcf9ae3a63db3,RUN-4681640,csv_plateau5,accuracy_percent,93.058,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,ab4266a41d52a6fa510f41c004683d3feebc4b2e1ae1ab6db45fff06a296a30c,/panels/long_trajectory_pooling/e3a/2/cells/0/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-8f9bcf9ae3a63db3,RUN-4681644,train_plateau5,accuracy_percent,99.984,295,300,5,explicit cell window_end_epoch,300,True,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,/panels/long_trajectory_pooling/e3a/2/cells/0/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-8f9bcf9ae3a63db3,RUN-4681644,csv_plateau5,accuracy_percent,93.568,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,ee8aca5099ce39eaf07edf53fa6b2d4d3131d32340abcc491d5583f9fb77779c,/panels/long_trajectory_pooling/e3a/2/cells/0/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-433247bc19ca481c,RUN-4681639,train_plateau5,accuracy_percent,99.85,295,300,5,explicit cell window_end_epoch,300,True,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,/panels/long_trajectory_pooling/e3a/2/cells/1/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-433247bc19ca481c,RUN-4681639,csv_plateau5,accuracy_percent,93.116,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,03b797b97db27938d5f1d94518afc5addc71d8b01d4ebaaa3104a08c9a255442,/panels/long_trajectory_pooling/e3a/2/cells/1/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-433247bc19ca481c,RUN-4681643,train_plateau5,accuracy_percent,99.848,295,300,5,explicit cell window_end_epoch,300,True,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,/panels/long_trajectory_pooling/e3a/2/cells/1/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-433247bc19ca481c,RUN-4681643,csv_plateau5,accuracy_percent,92.916,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,4e6506fac78fbb5e04364fd69f6f8693690c8525978e6526ef74caea072b1981,/panels/long_trajectory_pooling/e3a/2/cells/1/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-4b41e4d07f184d82,RUN-4681651,train_plateau5,accuracy_percent,99.344,295,300,5,explicit cell window_end_epoch,300,True,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,/panels/long_trajectory_pooling/e3a/2/cells/2/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-4b41e4d07f184d82,RUN-4681651,csv_plateau5,accuracy_percent,91.894,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,2ffbe881b8e142fdb4c37de1a9ea7d0b615aa47c6860a6d29be3fe1e8e6d9cad,/panels/long_trajectory_pooling/e3a/2/cells/2/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-4b41e4d07f184d82,RUN-4681652,train_plateau5,accuracy_percent,99.342,295,300,5,explicit cell window_end_epoch,300,True,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,/panels/long_trajectory_pooling/e3a/2/cells/2/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-4b41e4d07f184d82,RUN-4681652,csv_plateau5,accuracy_percent,91.758,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,cfd19494b180abee5eedd73b68b91ba220e4569f81a0d1056a633ae83276691a,/panels/long_trajectory_pooling/e3a/2/cells/2/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-5b88131d78e5ffa1,RUN-4681638,train_plateau5,accuracy_percent,99.316,295,300,5,explicit cell window_end_epoch,300,True,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,/panels/long_trajectory_pooling/e3a/2/cells/3/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-5b88131d78e5ffa1,RUN-4681638,csv_plateau5,accuracy_percent,92.348,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,52e713b0a4d216953206b66cf9dc0d446da9ceedacee180aeb61aa49e8854d7c,/panels/long_trajectory_pooling/e3a/2/cells/3/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-5b88131d78e5ffa1,RUN-4681642,train_plateau5,accuracy_percent,99.30799999999999,295,300,5,explicit cell window_end_epoch,300,True,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,/panels/long_trajectory_pooling/e3a/2/cells/3/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-5b88131d78e5ffa1,RUN-4681642,csv_plateau5,accuracy_percent,91.764,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,aa3532c569178d0dee85f758a557f7b6d59223645f2243f42f642d5c2d33f3c0,/panels/long_trajectory_pooling/e3a/2/cells/3/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2f3ee07b832ca586,RUN-4681637,train_plateau5,accuracy_percent,99.986,295,300,5,explicit cell window_end_epoch,300,True,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,/panels/long_trajectory_pooling/e3a/2/cells/4/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2f3ee07b832ca586,RUN-4681637,csv_plateau5,accuracy_percent,91.84,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,9ceddb2adce9edb04b215f7f75527b9f53274fa04637d9bf801ae98d5e069855,/panels/long_trajectory_pooling/e3a/2/cells/4/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2f3ee07b832ca586,RUN-4681641,train_plateau5,accuracy_percent,99.99199999999999,295,300,5,explicit cell window_end_epoch,300,True,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,/panels/long_trajectory_pooling/e3a/2/cells/4/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
long_trajectory_pooling,OCC-2f3ee07b832ca586,RUN-4681641,csv_plateau5,accuracy_percent,91.688,295,300,5,parsed raw epoch count; legacy terminal CSV window,300,True,30208feaabb4ddd996d7aed29d588ceb2023a59da0f607da46f24e027fd3525f,/panels/long_trajectory_pooling/e3a/2/cells/4/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-b00e26c4f11dc660,RUN-4681087,train_plateau5,accuracy_percent,90.502,15,20,5,explicit cell window_end_epoch,20,True,a38e4f103f9e6278ad70da23eacbaece7b02591230b7ac0fed8ea6d3d98dff9c,/panels/initialization_startup/short_confounded/0/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-b00e26c4f11dc660,RUN-4681087,csv_plateau5,accuracy_percent,87.254,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,a38e4f103f9e6278ad70da23eacbaece7b02591230b7ac0fed8ea6d3d98dff9c,/panels/initialization_startup/short_confounded/0/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-8ffacc35047fd9b5,RUN-4681084,train_plateau5,accuracy_percent,86.386,15,20,5,explicit cell window_end_epoch,20,True,454ec113d77b4e0bd5ee22560e0f5a365c6b2bcbc0807a0c61c670a9100e7651,/panels/initialization_startup/short_confounded/1/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-8ffacc35047fd9b5,RUN-4681084,csv_plateau5,accuracy_percent,85.48,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,454ec113d77b4e0bd5ee22560e0f5a365c6b2bcbc0807a0c61c670a9100e7651,/panels/initialization_startup/short_confounded/1/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-905a3fc75a59fad6,RUN-4681052,train_plateau5,accuracy_percent,61.496,15,20,5,explicit cell window_end_epoch,20,True,a3b5bc9c59adc7e03f51317f198e021a6fba1e013593531cf4dcf34690792e53,/panels/initialization_startup/short_confounded/2/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-905a3fc75a59fad6,RUN-4681052,csv_plateau5,accuracy_percent,63.702,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,a3b5bc9c59adc7e03f51317f198e021a6fba1e013593531cf4dcf34690792e53,/panels/initialization_startup/short_confounded/2/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-88ec88763a8f1222,RUN-4681049,train_plateau5,accuracy_percent,42.886,15,20,5,explicit cell window_end_epoch,20,True,b6de5d178da3fd5298fe752371616384572573514e5311c98df527fb686d655b,/panels/initialization_startup/short_confounded/3/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-88ec88763a8f1222,RUN-4681049,csv_plateau5,accuracy_percent,45.21,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,b6de5d178da3fd5298fe752371616384572573514e5311c98df527fb686d655b,/panels/initialization_startup/short_confounded/3/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-3d7d87639a89aacd,RUN-4681085,train_plateau5,accuracy_percent,82.56400000000001,15,20,5,explicit cell window_end_epoch,20,True,69ac8c695371ddf464c5a2b68c1aa3cd5390ce4881beecb15aec62f4e490ece3,/panels/initialization_startup/short_confounded/4/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-3d7d87639a89aacd,RUN-4681085,csv_plateau5,accuracy_percent,81.538,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,69ac8c695371ddf464c5a2b68c1aa3cd5390ce4881beecb15aec62f4e490ece3,/panels/initialization_startup/short_confounded/4/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-b20e3e94f1940588,RUN-4681050,train_plateau5,accuracy_percent,27.78,15,20,5,explicit cell window_end_epoch,20,True,df3dfd2621d76e3c59828852541d6c9fa09db19ae27a84302b76b67e3d6d421c,/panels/initialization_startup/short_confounded/5/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-b20e3e94f1940588,RUN-4681050,csv_plateau5,accuracy_percent,28.604,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,df3dfd2621d76e3c59828852541d6c9fa09db19ae27a84302b76b67e3d6d421c,/panels/initialization_startup/short_confounded/5/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-fecec4aa1e44775f,RUN-4681083,train_plateau5,accuracy_percent,87.37,15,20,5,explicit cell window_end_epoch,20,True,b85e983611c3061e20ff39ca11ea84bfebffe36b7f0c7300be3ad2dcd845b609,/panels/initialization_startup/short_confounded/6/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-fecec4aa1e44775f,RUN-4681083,csv_plateau5,accuracy_percent,85.652,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,b85e983611c3061e20ff39ca11ea84bfebffe36b7f0c7300be3ad2dcd845b609,/panels/initialization_startup/short_confounded/6/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-573ed3374be760d5,RUN-4681048,train_plateau5,accuracy_percent,57.278,15,20,5,explicit cell window_end_epoch,20,True,123c83487997953c94e734d7aba9bc561c49bcda31031fe4c2d6cb9ec9ff922e,/panels/initialization_startup/short_confounded/7/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-573ed3374be760d5,RUN-4681048,csv_plateau5,accuracy_percent,59.188,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,123c83487997953c94e734d7aba9bc561c49bcda31031fe4c2d6cb9ec9ff922e,/panels/initialization_startup/short_confounded/7/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-45608372897bb490,RUN-4681082,train_plateau5,accuracy_percent,85.08,15,20,5,explicit cell window_end_epoch,20,True,5e0c248449eeba56f50fe95d0bffcfc1092426b2aaebf38e96cedb0b7fe924c0,/panels/initialization_startup/short_confounded/8/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-45608372897bb490,RUN-4681082,csv_plateau5,accuracy_percent,83.504,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,5e0c248449eeba56f50fe95d0bffcfc1092426b2aaebf38e96cedb0b7fe924c0,/panels/initialization_startup/short_confounded/8/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-87830e5b0575058c,RUN-4681047,train_plateau5,accuracy_percent,59.552,15,20,5,explicit cell window_end_epoch,20,True,3bd3820c0c19645869a709dd9c7f143f60fe4bed77bd6993f5f8eb4572a8c682,/panels/initialization_startup/short_confounded/9/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-87830e5b0575058c,RUN-4681047,csv_plateau5,accuracy_percent,61.876,15,20,5,parsed raw epoch count; legacy terminal CSV window,20,True,3bd3820c0c19645869a709dd9c7f143f60fe4bed77bd6993f5f8eb4572a8c682,/panels/initialization_startup/short_confounded/9/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
initialization_startup,OCC-462083e6e0b52d80,RUN-4681086,train_plateau5,accuracy_percent,76.09,15,20,5,explicit cell window_end_epoch,20,True,bb6d4ddaf40ed75a18518feeb02ab539f7883d483e979f5592f1bf9158a61697,/panels/initialization_startup/short_confounded/10/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
