k,mode,capture_fraction_from_cpk1,seed,disagree,determinate,indeterminate,rate,source_ids,scope,units
41,numel_control,,16,150,498,1,0.301204819277108,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
41,numel_control,,17,139,497,2,0.279678068410463,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
42,primary,0.3905369936866,15,38,499,0,0.0761523046092184,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
42,primary,0.3905369936866,16,40,499,0,0.0801603206412826,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
42,primary,0.3905369936866,17,31,499,0,0.062124248496994,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
42,numel_control,0.3905369936866,15,130,497,2,0.261569416498994,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
42,numel_control,0.3905369936866,16,150,498,1,0.301204819277108,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
42,numel_control,0.3905369936866,17,139,497,2,0.279678068410463,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
43,primary,,15,37,499,0,0.0741482965931864,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
43,primary,,16,40,499,0,0.0801603206412826,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
43,primary,,17,31,499,0,0.062124248496994,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
43,numel_control,,15,132,498,1,0.265060240963855,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
43,numel_control,,16,137,498,1,0.275100401606426,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
43,numel_control,,17,133,499,0,0.266533066132265,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
44,primary,,15,37,499,0,0.0741482965931864,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
44,primary,,16,40,499,0,0.0801603206412826,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
44,primary,,17,31,499,0,0.062124248496994,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
44,numel_control,,15,132,498,1,0.265060240963855,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
44,numel_control,,16,137,498,1,0.275100401606426,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
44,numel_control,,17,133,499,0,0.266533066132265,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
45,primary,0.415379158686245,15,37,499,0,0.0741482965931864,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
45,primary,0.415379158686245,16,40,499,0,0.0801603206412826,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
45,primary,0.415379158686245,17,31,499,0,0.062124248496994,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
45,numel_control,0.415379158686245,15,132,498,1,0.265060240963855,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
45,numel_control,0.415379158686245,16,137,498,1,0.275100401606426,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
45,numel_control,0.415379158686245,17,133,499,0,0.266533066132265,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
46,primary,,15,41,499,0,0.0821643286573146,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
46,primary,,16,45,499,0,0.0901803607214429,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
46,primary,,17,29,499,0,0.0581162324649299,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
46,numel_control,,15,124,498,1,0.248995983935743,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
46,numel_control,,16,134,497,2,0.269617706237425,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
46,numel_control,,17,136,494,5,0.275303643724696,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
47,primary,0.488770660424204,15,34,499,0,0.0681362725450902,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
47,primary,0.488770660424204,16,35,499,0,0.0701402805611222,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
47,primary,0.488770660424204,17,26,499,0,0.0521042084168337,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
47,numel_control,0.488770660424204,15,124,498,1,0.248995983935743,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
47,numel_control,0.488770660424204,16,134,497,2,0.269617706237425,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
47,numel_control,0.488770660424204,17,136,494,5,0.275303643724696,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
48,primary,,15,34,499,0,0.0681362725450902,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
48,primary,,16,35,499,0,0.0701402805611222,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
48,primary,,17,26,499,0,0.0521042084168337,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
48,numel_control,,15,124,498,1,0.248995983935743,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
48,numel_control,,16,134,497,2,0.269617706237425,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
48,numel_control,,17,136,494,5,0.275303643724696,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
49,primary,0.696460239767326,15,32,499,0,0.064128256513026,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
49,primary,0.696460239767326,16,38,499,0,0.0761523046092184,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
49,primary,0.696460239767326,17,22,499,0,0.0440881763527054,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
49,numel_control,0.696460239767326,15,138,492,7,0.280487804878049,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
49,numel_control,0.696460239767326,16,138,498,1,0.27710843373494,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
49,numel_control,0.696460239767326,17,140,497,2,0.28169014084507,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
50,primary,,15,27,499,0,0.0541082164328657,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
50,primary,,16,30,499,0,0.0601202404809619,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
50,primary,,17,19,499,0,0.0380761523046092,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
50,numel_control,,15,138,492,7,0.280487804878049,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
50,numel_control,,16,138,498,1,0.27710843373494,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
50,numel_control,,17,140,497,2,0.28169014084507,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
51,primary,,15,27,499,0,0.0541082164328657,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
51,primary,,16,30,499,0,0.0601202404809619,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
51,primary,,17,19,499,0,0.0380761523046092,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
51,numel_control,,15,138,492,7,0.280487804878049,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
51,numel_control,,16,138,498,1,0.27710843373494,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
51,numel_control,,17,140,497,2,0.28169014084507,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
52,primary,0.332439526140314,15,27,499,0,0.0541082164328657,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
52,primary,0.332439526140314,16,24,498,1,0.0481927710843374,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
52,primary,0.332439526140314,17,16,499,0,0.032064128256513,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
52,numel_control,0.332439526140314,15,141,496,3,0.284274193548387,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
52,numel_control,0.332439526140314,16,138,498,1,0.27710843373494,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
52,numel_control,0.332439526140314,17,140,498,1,0.281124497991968,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
53,primary,,15,24,499,0,0.0480961923847695,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
53,primary,,16,21,499,0,0.0420841683366733,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
53,primary,,17,17,499,0,0.0340681362725451,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
53,numel_control,,15,141,496,3,0.284274193548387,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
53,numel_control,,16,138,498,1,0.27710843373494,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
53,numel_control,,17,140,498,1,0.281124497991968,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
54,primary,,15,24,499,0,0.0480961923847695,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
54,primary,,16,21,499,0,0.0420841683366733,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
54,primary,,17,17,499,0,0.0340681362725451,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
54,numel_control,,15,141,496,3,0.284274193548387,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
54,numel_control,,16,138,498,1,0.27710843373494,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
54,numel_control,,17,140,498,1,0.281124497991968,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
55,primary,0.0138611051996879,15,27,499,0,0.0541082164328657,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
55,primary,0.0138611051996879,16,22,499,0,0.0440881763527054,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
55,primary,0.0138611051996879,17,17,499,0,0.0340681362725451,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
55,numel_control,0.0138611051996879,15,167,498,1,0.335341365461847,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
55,numel_control,0.0138611051996879,16,163,498,1,0.327309236947791,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
55,numel_control,0.0138611051996879,17,169,497,2,0.340040241448692,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
56,primary,,15,25,499,0,0.0501002004008016,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
56,primary,,16,20,499,0,0.0400801603206413,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
56,primary,,17,17,499,0,0.0340681362725451,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
56,numel_control,,15,167,498,1,0.335341365461847,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
56,numel_control,,16,163,498,1,0.327309236947791,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
56,numel_control,,17,169,498,1,0.339357429718876,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
57,primary,,15,25,499,0,0.0501002004008016,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
57,primary,,16,20,499,0,0.0400801603206413,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
57,primary,,17,17,499,0,0.0340681362725451,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
57,numel_control,,15,167,498,1,0.335341365461847,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
57,numel_control,,16,163,498,1,0.327309236947791,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
57,numel_control,,17,169,498,1,0.339357429718876,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
58,primary,,15,29,499,0,0.0581162324649299,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
58,primary,,16,28,499,0,0.0561122244488978,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
58,primary,,17,24,499,0,0.0480961923847695,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
58,numel_control,,15,181,499,0,0.362725450901804,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
58,numel_control,,16,175,499,0,0.350701402805611,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
58,numel_control,,17,187,497,2,0.37625754527163,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
59,primary,,15,25,499,0,0.0501002004008016,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
59,primary,,16,23,499,0,0.0460921843687375,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
59,primary,,17,21,499,0,0.0420841683366733,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
59,numel_control,,15,181,499,0,0.362725450901804,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
59,numel_control,,16,175,499,0,0.350701402805611,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
59,numel_control,,17,187,497,2,0.37625754527163,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
60,primary,0.0425196850393701,15,25,499,0,0.0501002004008016,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
60,primary,0.0425196850393701,16,23,499,0,0.0460921843687375,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
60,primary,0.0425196850393701,17,21,499,0,0.0420841683366733,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
60,numel_control,0.0425196850393701,15,181,499,0,0.362725450901804,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
60,numel_control,0.0425196850393701,16,175,499,0,0.350701402805611,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
60,numel_control,0.0425196850393701,17,187,497,2,0.37625754527163,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
61,primary,,15,170,482,17,0.352697095435685,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
61,primary,,16,172,488,11,0.352459016393443,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
61,primary,,17,156,472,27,0.330508474576271,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
61,numel_control,,15,178,482,17,0.369294605809129,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
