arm,seed,n_probe_records,source_ids,index_1based,name,numel,carrier,originally_named,own_beta_terminal,own_beta_min,own_beta_pin_fraction,scope,units
lay,18,500,S0590,13,layer1.1.conv2.weight,36864,false,false,-8.96054840087891,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,14,layer1.1.bn2.weight,64,false,false,-13.5404100418091,-15,0.076,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,15,layer1.1.bn2.bias,64,false,false,-8.60140323638916,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,16,layer2.0.conv1.weight,73728,false,false,-8.91452980041504,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,17,layer2.0.bn1.weight,128,false,false,-9.83890342712402,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,18,layer2.0.bn1.bias,128,false,false,-10.7382669448853,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,19,layer2.0.conv2.weight,147456,false,false,-9.21465110778809,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,20,layer2.0.bn2.weight,128,false,false,-9.60481929779053,-15,0.06,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,21,layer2.0.bn2.bias,128,false,false,-8.4973611831665,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,22,layer2.0.shortcut.0.weight,8192,false,false,-8.66843032836914,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,23,layer2.0.shortcut.1.weight,128,false,false,-8.25527381896973,-15,0.038,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,24,layer2.0.shortcut.1.bias,128,false,false,-8.4973611831665,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,25,layer2.1.conv1.weight,147456,false,false,-9.13061714172363,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,26,layer2.1.bn1.weight,128,false,false,-9.4627513885498,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,27,layer2.1.bn1.bias,128,false,false,-9.01957225799561,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,28,layer2.1.conv2.weight,147456,false,false,-8.98055648803711,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,29,layer2.1.bn2.weight,128,false,false,-14.9859943389893,-15,0.138,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,30,layer2.1.bn2.bias,128,false,false,-8.76747035980225,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,31,layer3.0.conv1.weight,294912,false,false,-8.84650230407715,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,32,layer3.0.bn1.weight,256,false,false,-15,-15,0.32,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,33,layer3.0.bn1.bias,256,false,false,-12.1128225326538,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,34,layer3.0.conv2.weight,589824,false,false,-8.87651443481445,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,35,layer3.0.bn2.weight,256,false,false,-15,-15,0.474,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,36,layer3.0.bn2.bias,256,false,false,-11.0203809738159,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,37,layer3.0.shortcut.0.weight,32768,false,false,-8.40032196044922,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,38,layer3.0.shortcut.1.weight,256,false,false,-9.63583183288574,-15,0.018,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,39,layer3.0.shortcut.1.bias,256,false,false,-11.0203809738159,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,40,layer3.1.conv1.weight,589824,false,false,-8.74446105957031,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,41,layer3.1.bn1.weight,256,false,false,-15,-15,0.37,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,42,layer3.1.bn1.bias,256,false,false,-9.62781810760498,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,43,layer3.1.conv2.weight,589824,false,false,-8.42233085632324,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,44,layer3.1.bn2.weight,256,false,false,-15,-15,0.736,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,45,layer3.1.bn2.bias,256,false,false,-9.56379222869873,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,46,layer4.0.conv1.weight,1179648,false,false,-8.37030982971191,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,47,layer4.0.bn1.weight,512,false,false,-15,-15,0.654,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,48,layer4.0.bn1.bias,512,false,false,-11.5385904312134,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,49,layer4.0.conv2.weight,2359296,false,true,-7.95016384124756,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,50,layer4.0.bn2.weight,512,true,false,-15,-15,0.766,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,51,layer4.0.bn2.bias,512,false,false,-15,-15,0.174,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,52,layer4.0.shortcut.0.weight,131072,false,false,-7.07222747802734,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,53,layer4.0.shortcut.1.weight,512,true,false,-15,-15,0.754,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,54,layer4.0.shortcut.1.bias,512,false,false,-15,-15,0.174,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,55,layer4.1.conv1.weight,2359296,false,false,-8.39231872558594,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,56,layer4.1.bn1.weight,512,false,false,-15,-15,0.652,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,57,layer4.1.bn1.bias,512,false,false,-14.7829122543335,-15,0.02,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,58,layer4.1.conv2.weight,2359296,false,true,-7.65618515014648,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,59,layer4.1.bn2.weight,512,true,false,-15,-15,0.768,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,60,layer4.1.bn2.bias,512,false,false,-15,-15,0.136,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,61,linear.weight,51200,false,true,-15,-15,0.632,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,18,500,S0590,62,linear.bias,100,false,false,-10.5031719207764,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,1,conv1.weight,1728,false,false,-10.3210983276367,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,2,bn1.weight,64,false,false,-8.75947761535645,-15,0.02,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,3,bn1.bias,64,false,false,-13.6434412002563,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,4,layer1.0.conv1.weight,36864,false,false,-9.45474815368652,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,5,layer1.0.bn1.weight,64,false,false,-9.61081123352051,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,6,layer1.0.bn1.bias,64,false,false,-11.8247060775757,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,7,layer1.0.conv2.weight,36864,false,false,-9.4327392578125,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,8,layer1.0.bn2.weight,64,false,false,-12.6520509719849,-15,0.03,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,9,layer1.0.bn2.bias,64,false,false,-10.1440267562866,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,10,layer1.1.conv1.weight,36864,false,false,-9.51077079772949,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,11,layer1.1.bn1.weight,64,false,false,-9.57279586791992,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,12,layer1.1.bn1.bias,64,false,false,-11.5025758743286,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,13,layer1.1.conv2.weight,36864,false,false,-9.33269882202148,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,14,layer1.1.bn2.weight,64,false,false,-13.2532939910889,-15,0.13,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,15,layer1.1.bn2.bias,64,false,false,-9.07959651947021,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,16,layer2.0.conv1.weight,73728,false,false,-8.73645782470703,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,17,layer2.0.bn1.weight,128,false,false,-10.9513530731201,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,18,layer2.0.bn1.bias,128,false,false,-9.64782619476318,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,19,layer2.0.conv2.weight,147456,false,false,-9.02057266235352,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,20,layer2.0.bn2.weight,128,false,false,-8.93454837799072,-15,0.098,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,21,layer2.0.bn2.bias,128,false,false,-8.67743396759033,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,22,layer2.0.shortcut.0.weight,8192,false,false,-8.65642547607422,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,23,layer2.0.shortcut.1.weight,128,false,false,-8.48235511779785,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,24,layer2.0.shortcut.1.bias,128,false,false,-8.67743396759033,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,25,layer2.1.conv1.weight,147456,false,false,-9.1566276550293,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,26,layer2.1.bn1.weight,128,false,false,-9.34470367431641,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,27,layer2.1.bn1.bias,128,false,false,-10.3861246109009,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,28,layer2.1.conv2.weight,147456,false,false,-8.98455810546875,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,29,layer2.1.bn2.weight,128,false,false,-12.1108322143555,-15,0.126,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,30,layer2.1.bn2.bias,128,false,false,-8.62141132354736,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,31,layer3.0.conv1.weight,294912,false,false,-8.92253303527832,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,32,layer3.0.bn1.weight,256,false,false,-15,-15,0.3,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,33,layer3.0.bn1.bias,256,false,false,-12.1448354721069,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,34,layer3.0.conv2.weight,589824,false,false,-8.89252090454102,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,35,layer3.0.bn2.weight,256,false,false,-15,-15,0.408,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,36,layer3.0.bn2.bias,256,false,false,-10.7702798843384,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,37,layer3.0.shortcut.0.weight,32768,false,false,-8.52837371826172,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,38,layer3.0.shortcut.1.weight,256,false,false,-9.9079418182373,-15,0.026,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,39,layer3.0.shortcut.1.bias,256,false,false,-10.7702798843384,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,40,layer3.1.conv1.weight,589824,false,false,-8.78047561645508,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,41,layer3.1.bn1.weight,256,false,false,-15,-15,0.372,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,42,layer3.1.bn1.bias,256,false,false,-9.41373157501221,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,43,layer3.1.conv2.weight,589824,false,false,-8.30228233337402,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,44,layer3.1.bn2.weight,256,false,false,-15,-15,0.744,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,45,layer3.1.bn2.bias,256,false,false,-9.69184398651123,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,46,layer4.0.conv1.weight,1179648,false,false,-8.31428718566895,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,47,layer4.0.bn1.weight,512,false,false,-15,-15,0.656,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,48,layer4.0.bn1.bias,512,false,false,-12.6750497817993,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,49,layer4.0.conv2.weight,2359296,false,true,-7.80617427825928,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,50,layer4.0.bn2.weight,512,true,false,-15,-15,0.77,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,51,layer4.0.bn2.bias,512,false,false,-15,-15,0.19,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,52,layer4.0.shortcut.0.weight,131072,false,false,-7.09622573852539,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,53,layer4.0.shortcut.1.weight,512,true,false,-15,-15,0.762,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,54,layer4.0.shortcut.1.bias,512,false,false,-15,-15,0.19,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,55,layer4.1.conv1.weight,2359296,false,false,-8.40632438659668,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,56,layer4.1.bn1.weight,512,false,false,-15,-15,0.656,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,57,layer4.1.bn1.bias,512,false,false,-13.46937084198,-14.0676126480103,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,58,layer4.1.conv2.weight,2359296,false,true,-7.5641918182373,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,59,layer4.1.bn2.weight,512,true,false,-15,-15,0.778,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,60,layer4.1.bn2.bias,512,false,false,-15,-15,0.16,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,61,linear.weight,51200,false,true,-15,-15,0.632,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,19,500,S0591,62,linear.bias,100,false,false,-9.29068183898926,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,1,conv1.weight,1728,false,false,-10.0529899597168,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,2,bn1.weight,64,false,false,-8.66042709350586,-13.858528137207,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,3,bn1.bias,64,false,false,-12.1408338546753,-13.869532585144,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,4,layer1.0.conv1.weight,36864,false,false,-9.62681770324707,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,5,layer1.0.bn1.weight,64,false,false,-9.48075866699219,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,6,layer1.0.bn1.bias,64,false,false,-13.079213142395,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,7,layer1.0.conv2.weight,36864,false,false,-9.17263412475586,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,8,layer1.0.bn2.weight,64,false,false,-11.5686130523682,-15,0.054,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,9,layer1.0.bn2.bias,64,false,false,-9.59180355072021,-13.8755350112915,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,10,layer1.1.conv1.weight,36864,false,false,-9.26467132568359,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,11,layer1.1.bn1.weight,64,false,false,-9.77487754821777,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,12,layer1.1.bn1.bias,64,false,false,-12.0628023147583,-13.825514793396,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,13,layer1.1.conv2.weight,36864,false,false,-9.17863655090332,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,14,layer1.1.bn2.weight,64,false,false,-14.2897129058838,-15,0.096,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,15,layer1.1.bn2.bias,64,false,false,-8.57339191436768,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,16,layer2.0.conv1.weight,73728,false,false,-8.84250068664551,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,17,layer2.0.bn1.weight,128,false,false,-10.6452293395996,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,18,layer2.0.bn1.bias,128,false,false,-10.1140146255493,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,19,layer2.0.conv2.weight,147456,false,false,-9.01056861877441,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,20,layer2.0.bn2.weight,128,false,false,-9.14563369750977,-15,0.076,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,21,layer2.0.bn2.bias,128,false,false,-8.95554637908936,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,22,layer2.0.shortcut.0.weight,8192,false,false,-8.70644569396973,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,23,layer2.0.shortcut.1.weight,128,false,false,-8.03017234802246,-13.8985443115234,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,24,layer2.0.shortcut.1.bias,128,false,false,-8.95554637908936,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,25,layer2.1.conv1.weight,147456,false,false,-9.24466323852539,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,26,layer2.1.bn1.weight,128,false,false,-8.87851524353027,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,27,layer2.1.bn1.bias,128,false,false,-9.85991191864014,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,28,layer2.1.conv2.weight,147456,false,false,-9.04458236694336,-13.814510345459,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,29,layer2.1.bn2.weight,128,false,false,-14.0106000900269,-15,0.208,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,30,layer2.1.bn2.bias,128,false,false,-8.70944690704346,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,31,layer3.0.conv1.weight,294912,false,false,-8.87251281738281,-13.8165111541748,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,32,layer3.0.bn1.weight,256,false,false,-15,-15,0.37,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
lay,20,500,S0592,33,layer3.0.bn1.bias,256,false,false,-13.3413190841675,-13.8155107498169,0,"`ctd1`, 6 runs, 100 ep",beta natural log; pin_fraction dimensionless
