batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,test_percent_n,test_percent_mean,test_percent_sd,test_percent_se,test_percent_min,test_percent_max,train_percent_n,train_percent_mean,train_percent_sd,train_percent_se,train_percent_min,train_percent_max,source_ids,scope,units
g4m,r006-m3e3,r006-m3e3,100,,,0.06,0.003,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,3,91.774,0.162529997231274,0.0938367376528652,91.638,91.954,3,99.732,0.0249799919935889,0.0144222051018532,99.704,99.752,S0135 | S0136 | S0137,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r006-m3e4,r006-m3e4,100,,,0.06,0.0003,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,3,89.3133333333333,0.606538814366672,0.350185347748554,88.614,89.696,3,92.704,0.235006382892039,0.135680998423999,92.47,92.94,S0138 | S0139 | S0140,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r02-m1e2,r02-m1e2,100,,,0.2,0.01,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-2,1e-6,1,1,-15:-2.3026,additive,na,0.2,100,3,90.7813333333333,0.40432330298084,0.233436167815627,90.368,91.176,3,99.7506666666667,0.0102632028788915,0.00592546294487577,99.742,99.762,S0141 | S0142 | S0143,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r02-m1e3,r02-m1e3,100,,,0.2,0.001,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,100,3,91.5026666666667,0.0741440040281974,0.0428070606844764,91.454,91.588,3,99.66,0.0401497197997704,0.0231804515342855,99.632,99.706,S0144 | S0145 | S0146,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r02-m1e4,r02-m1e4,100,,,0.2,0.0001,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,additive,na,0.2,100,3,38.8426666666667,1.105637071255,0.638339860715103,37.566,39.486,3,37.7766666666667,0.975976092603366,0.563480059787193,36.656,38.44,S0147 | S0148 | S0149,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r02-m3e2,r02-m3e2,100,,,0.2,0.03,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-2,1e-6,1,1,-15:-2.3026,additive,na,0.2,100,3,90.69,0.348275752816649,0.201077099640912,90.29,90.926,3,99.712,0.0170880074906385,0.00986576572463447,99.696,99.73,S0150 | S0151 | S0152,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r02-m3e3,r02-m3e3,100,,,0.2,0.003,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,100,3,91.0586666666667,0.326253480185777,0.188362534609311,90.818,91.43,3,99.7106666666667,0.0340196021924602,0.0196412264835409,99.672,99.736,S0153 | S0154 | S0155,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r02-m3e4,r02-m3e4,100,,,0.2,0.0003,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,additive,na,0.2,100,3,91.6,0.386196841002097,0.222970850112744,91.342,92.044,3,97.2593333333333,0.192513203010426,0.111147549580627,97.102,97.474,S0156 | S0157 | S0158,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r1-m1e2,r1-m1e2,100,,,1,0.01,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-2,1e-6,1,1,-15:-2.3026,additive,na,1,100,3,90.5333333333333,0.312732047179908,0.180555931623543,90.174,90.744,3,99.6886666666667,0.0284487843911315,0.0164249133263374,99.656,99.708,S0159 | S0160 | S0161,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r1-m1e3,r1-m1e3,100,,,1,0.001,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,100,3,90.9286666666667,0.131031802755413,0.0756512465932395,90.796,91.058,3,99.65,0.0363868107973259,0.0210079350087881,99.628,99.692,S0162 | S0163 | S0164,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r1-m1e4,r1-m1e4,100,,,1,0.0001,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,additive,na,1,100,3,46.3133333333333,1.52023199983862,0.877706354337512,44.622,47.566,3,44.8946666666667,1.45915363595933,0.84244274451014,43.228,45.942,S0165 | S0166 | S0167,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r1-m3e2,r1-m3e2,100,,,1,0.03,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-2,1e-6,1,1,-15:-2.3026,additive,na,1,100,3,89.0666666666667,0.601465986846582,0.347256549414278,88.452,89.654,3,98.4226666666667,0.288009259110418,0.166282223276504,98.096,98.64,S0168 | S0169 | S0170,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r1-m3e3,r1-m3e3,100,,,1,0.003,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,additive,na,1,100,3,90.9473333333333,0.112166542842925,0.0647593837044323,90.818,91.018,3,99.744,0.0156204993518142,0.00901849950564631,99.734,99.762,S0171 | S0172 | S0173,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
g4m,r1-m3e4,r1-m3e4,100,,,1,0.0003,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,additive,na,1,100,3,90.356,0.193194202811578,0.11154072499914,90.134,90.486,3,98.6486666666667,0.011015141094568,0.00635959467611056,98.638,98.66,S0174 | S0175 | S0176,"`g4m`, 72 runs, 100 ep, ONE batch",test accuracy percent; differences and SD/SE in percentage points
